[934, 0, 0, 9, 4, 12, 15, 1, 5, 0]
[0, 1095, 4, 2, 2, 4, 5, 2, 21, 0]
[14, 11, 900, 23, 18, 4, 19, 9, 32, 2]
[3, 9, 26, 865, 4, 55, 0, 10, 30, 8]
[5, 8, 5, 3, 875, 2, 13, 1, 9, 61]
[13, 7, 5, 53, 21, 745, 11, 4, 27, 6]
[20, 4, 7, 3, 19, 27, 868, 0, 9, 1]
[5, 24, 37, 10, 30, 1, 0, 877, 2, 42]
[13, 13, 16, 31, 21, 30, 10, 9, 818, 13]
[13, 8, 5, 17, 99, 10, 1, 30, 18, 808]
