tensor(0.2728744149, grad_fn=<DivBackward0>)
tensor(0.1684917957, grad_fn=<DivBackward0>)
tensor(0.1597210914, grad_fn=<DivBackward0>)
tensor(0.1567522734, grad_fn=<DivBackward0>)
tensor(0.1576806456, grad_fn=<DivBackward0>)
tensor(0.1576836258, grad_fn=<DivBackward0>)
tensor(0.1558351964, grad_fn=<DivBackward0>)
tensor(0.1552258432, grad_fn=<DivBackward0>)
tensor(0.1529658437, grad_fn=<DivBackward0>)
tensor(0.1549209058, grad_fn=<DivBackward0>)
tensor(0.1541231722, grad_fn=<DivBackward0>)
tensor(0.1546034068, grad_fn=<DivBackward0>)
tensor(0.1538380980, grad_fn=<DivBackward0>)
tensor(0.1540882289, grad_fn=<DivBackward0>)
tensor(0.1532195210, grad_fn=<DivBackward0>)
tensor(0.1541107744, grad_fn=<DivBackward0>)
tensor(0.1543665081, grad_fn=<DivBackward0>)
tensor(0.1530200392, grad_fn=<DivBackward0>)
tensor(0.1525530517, grad_fn=<DivBackward0>)
tensor(0.1535962224, grad_fn=<DivBackward0>)
tensor(0.1524435580, grad_fn=<DivBackward0>)
tensor(0.1533628851, grad_fn=<DivBackward0>)
tensor(0.1536215395, grad_fn=<DivBackward0>)
tensor(0.1530945748, grad_fn=<DivBackward0>)
tensor(0.1520019770, grad_fn=<DivBackward0>)
tensor(0.1528228819, grad_fn=<DivBackward0>)
tensor(0.1535695642, grad_fn=<DivBackward0>)
tensor(0.1530331075, grad_fn=<DivBackward0>)
tensor(0.1529275626, grad_fn=<DivBackward0>)
tensor(0.1528666615, grad_fn=<DivBackward0>)
tensor(0.1532215774, grad_fn=<DivBackward0>)
tensor(0.1530032456, grad_fn=<DivBackward0>)
tensor(0.1521279663, grad_fn=<DivBackward0>)
tensor(0.1518831551, grad_fn=<DivBackward0>)
tensor(0.1533243060, grad_fn=<DivBackward0>)
tensor(0.1533105671, grad_fn=<DivBackward0>)
tensor(0.1513599455, grad_fn=<DivBackward0>)
tensor(0.1519088298, grad_fn=<DivBackward0>)
tensor(0.1537663639, grad_fn=<DivBackward0>)
tensor(0.1524009258, grad_fn=<DivBackward0>)
tensor(0.1528521925, grad_fn=<DivBackward0>)
tensor(0.1513914615, grad_fn=<DivBackward0>)
tensor(0.1522555947, grad_fn=<DivBackward0>)
tensor(0.1515787989, grad_fn=<DivBackward0>)
tensor(0.1528059244, grad_fn=<DivBackward0>)
tensor(0.1528973579, grad_fn=<DivBackward0>)
tensor(0.1521546990, grad_fn=<DivBackward0>)
tensor(0.1533818394, grad_fn=<DivBackward0>)
tensor(0.1534035802, grad_fn=<DivBackward0>)
tensor(0.1536421776, grad_fn=<DivBackward0>)
tensor(0.1530343592, grad_fn=<DivBackward0>)
tensor(0.1527784616, grad_fn=<DivBackward0>)
tensor(0.1518240422, grad_fn=<DivBackward0>)
tensor(0.1534100473, grad_fn=<DivBackward0>)
tensor(0.1518025100, grad_fn=<DivBackward0>)
tensor(0.1524689794, grad_fn=<DivBackward0>)
tensor(0.1502515227, grad_fn=<DivBackward0>)
tensor(0.1539347619, grad_fn=<DivBackward0>)
tensor(0.1518525779, grad_fn=<DivBackward0>)
tensor(0.1522670686, grad_fn=<DivBackward0>)
