tensor(0.2729023695, grad_fn=<DivBackward0>)
tensor(0.1731218249, grad_fn=<DivBackward0>)
tensor(0.1636160165, grad_fn=<DivBackward0>)
tensor(0.1589823514, grad_fn=<DivBackward0>)
tensor(0.1574161500, grad_fn=<DivBackward0>)
tensor(0.1561188996, grad_fn=<DivBackward0>)
tensor(0.1549182385, grad_fn=<DivBackward0>)
tensor(0.1538887769, grad_fn=<DivBackward0>)
tensor(0.1529518962, grad_fn=<DivBackward0>)
tensor(0.1530810744, grad_fn=<DivBackward0>)
tensor(0.1511423737, grad_fn=<DivBackward0>)
tensor(0.1524000764, grad_fn=<DivBackward0>)
tensor(0.1519693434, grad_fn=<DivBackward0>)
tensor(0.1514660865, grad_fn=<DivBackward0>)
tensor(0.1516793668, grad_fn=<DivBackward0>)
tensor(0.1514001191, grad_fn=<DivBackward0>)
tensor(0.1524601430, grad_fn=<DivBackward0>)
tensor(0.1504969299, grad_fn=<DivBackward0>)
tensor(0.1499060243, grad_fn=<DivBackward0>)
tensor(0.1514335275, grad_fn=<DivBackward0>)
tensor(0.1488227248, grad_fn=<DivBackward0>)
tensor(0.1503265351, grad_fn=<DivBackward0>)
tensor(0.1507498771, grad_fn=<DivBackward0>)
tensor(0.1505030692, grad_fn=<DivBackward0>)
tensor(0.1498257220, grad_fn=<DivBackward0>)
tensor(0.1500777006, grad_fn=<DivBackward0>)
tensor(0.1497789323, grad_fn=<DivBackward0>)
tensor(0.1504282057, grad_fn=<DivBackward0>)
tensor(0.1501071602, grad_fn=<DivBackward0>)
tensor(0.1499625742, grad_fn=<DivBackward0>)
tensor(0.1493224949, grad_fn=<DivBackward0>)
tensor(0.1494332105, grad_fn=<DivBackward0>)
tensor(0.1497782171, grad_fn=<DivBackward0>)
tensor(0.1495390683, grad_fn=<DivBackward0>)
tensor(0.1496159285, grad_fn=<DivBackward0>)
tensor(0.1495365500, grad_fn=<DivBackward0>)
tensor(0.1500695199, grad_fn=<DivBackward0>)
tensor(0.1495060921, grad_fn=<DivBackward0>)
tensor(0.1488791853, grad_fn=<DivBackward0>)
tensor(0.1484071165, grad_fn=<DivBackward0>)
tensor(0.1494085938, grad_fn=<DivBackward0>)
tensor(0.1492348760, grad_fn=<DivBackward0>)
tensor(0.1490931809, grad_fn=<DivBackward0>)
tensor(0.1497606337, grad_fn=<DivBackward0>)
tensor(0.1491564363, grad_fn=<DivBackward0>)
tensor(0.1479138434, grad_fn=<DivBackward0>)
tensor(0.1491945684, grad_fn=<DivBackward0>)
tensor(0.1483093500, grad_fn=<DivBackward0>)
tensor(0.1489491314, grad_fn=<DivBackward0>)
tensor(0.1492305845, grad_fn=<DivBackward0>)
tensor(0.1491835713, grad_fn=<DivBackward0>)
tensor(0.1485689431, grad_fn=<DivBackward0>)
tensor(0.1487784833, grad_fn=<DivBackward0>)
tensor(0.1492287666, grad_fn=<DivBackward0>)
tensor(0.1493555009, grad_fn=<DivBackward0>)
tensor(0.1484599113, grad_fn=<DivBackward0>)
tensor(0.1479753852, grad_fn=<DivBackward0>)
tensor(0.1490987241, grad_fn=<DivBackward0>)
tensor(0.1496651769, grad_fn=<DivBackward0>)
tensor(0.1498570293, grad_fn=<DivBackward0>)
tensor(0.1480380446, grad_fn=<DivBackward0>)
tensor(0.1493792534, grad_fn=<DivBackward0>)
tensor(0.1502706856, grad_fn=<DivBackward0>)
tensor(0.1499929428, grad_fn=<DivBackward0>)
tensor(0.1515502483, grad_fn=<DivBackward0>)
tensor(0.1497186720, grad_fn=<DivBackward0>)
tensor(0.1502786130, grad_fn=<DivBackward0>)
tensor(0.1505882591, grad_fn=<DivBackward0>)
tensor(0.1506409794, grad_fn=<DivBackward0>)
tensor(0.1511279792, grad_fn=<DivBackward0>)
tensor(0.1501294672, grad_fn=<DivBackward0>)
tensor(0.1487940550, grad_fn=<DivBackward0>)
tensor(0.1492040157, grad_fn=<DivBackward0>)
tensor(0.1511428803, grad_fn=<DivBackward0>)
tensor(0.1500915885, grad_fn=<DivBackward0>)
tensor(0.1495961100, grad_fn=<DivBackward0>)
tensor(0.1500052959, grad_fn=<DivBackward0>)
tensor(0.1497170478, grad_fn=<DivBackward0>)
tensor(0.1500056684, grad_fn=<DivBackward0>)
tensor(0.1506331563, grad_fn=<DivBackward0>)
tensor(0.1503709853, grad_fn=<DivBackward0>)
tensor(0.1503762752, grad_fn=<DivBackward0>)
tensor(0.1497827470, grad_fn=<DivBackward0>)
tensor(0.1504466236, grad_fn=<DivBackward0>)
tensor(0.1504481882, grad_fn=<DivBackward0>)
tensor(0.1502730697, grad_fn=<DivBackward0>)
tensor(0.1504352093, grad_fn=<DivBackward0>)
tensor(0.1497810036, grad_fn=<DivBackward0>)
tensor(0.1509001851, grad_fn=<DivBackward0>)
tensor(0.1496807635, grad_fn=<DivBackward0>)
tensor(0.1505366713, grad_fn=<DivBackward0>)
tensor(0.1512184441, grad_fn=<DivBackward0>)
tensor(0.1510419846, grad_fn=<DivBackward0>)
tensor(0.1507783532, grad_fn=<DivBackward0>)
tensor(0.1513392329, grad_fn=<DivBackward0>)
tensor(0.1502997428, grad_fn=<DivBackward0>)
tensor(0.1494037658, grad_fn=<DivBackward0>)
tensor(0.1515227109, grad_fn=<DivBackward0>)
tensor(0.1508646756, grad_fn=<DivBackward0>)
tensor(0.1499889791, grad_fn=<DivBackward0>)
tensor(0.1420123726, grad_fn=<DivBackward0>)
tensor(0.1398340613, grad_fn=<DivBackward0>)
tensor(0.1364430189, grad_fn=<DivBackward0>)
tensor(0.1379596591, grad_fn=<DivBackward0>)
tensor(0.1361570209, grad_fn=<DivBackward0>)
tensor(0.1359847635, grad_fn=<DivBackward0>)
tensor(0.1372005790, grad_fn=<DivBackward0>)
tensor(0.1375027597, grad_fn=<DivBackward0>)
tensor(0.1372849643, grad_fn=<DivBackward0>)
tensor(0.1382786781, grad_fn=<DivBackward0>)
tensor(0.1380464733, grad_fn=<DivBackward0>)
tensor(0.1375082731, grad_fn=<DivBackward0>)
tensor(0.1384538412, grad_fn=<DivBackward0>)
tensor(0.1369794458, grad_fn=<DivBackward0>)
tensor(0.1380545497, grad_fn=<DivBackward0>)
tensor(0.1389522254, grad_fn=<DivBackward0>)
tensor(0.1371538341, grad_fn=<DivBackward0>)
tensor(0.1391165853, grad_fn=<DivBackward0>)
tensor(0.1393882930, grad_fn=<DivBackward0>)
tensor(0.1386742741, grad_fn=<DivBackward0>)
tensor(0.1390492618, grad_fn=<DivBackward0>)
tensor(0.1406226903, grad_fn=<DivBackward0>)
tensor(0.1391251087, grad_fn=<DivBackward0>)
tensor(0.1387068629, grad_fn=<DivBackward0>)
tensor(0.1393501908, grad_fn=<DivBackward0>)
tensor(0.1394194216, grad_fn=<DivBackward0>)
tensor(0.1391440779, grad_fn=<DivBackward0>)
tensor(0.1391283870, grad_fn=<DivBackward0>)
tensor(0.1412644535, grad_fn=<DivBackward0>)
tensor(0.1400007308, grad_fn=<DivBackward0>)
tensor(0.1399487108, grad_fn=<DivBackward0>)
tensor(0.1403574049, grad_fn=<DivBackward0>)
tensor(0.1400557458, grad_fn=<DivBackward0>)
tensor(0.1399278492, grad_fn=<DivBackward0>)
tensor(0.1398992240, grad_fn=<DivBackward0>)
tensor(0.1410181075, grad_fn=<DivBackward0>)
tensor(0.1410323828, grad_fn=<DivBackward0>)
tensor(0.1402121931, grad_fn=<DivBackward0>)
tensor(0.1417568326, grad_fn=<DivBackward0>)
tensor(0.1408088356, grad_fn=<DivBackward0>)
tensor(0.1411117613, grad_fn=<DivBackward0>)
tensor(0.1421506554, grad_fn=<DivBackward0>)
tensor(0.1412419826, grad_fn=<DivBackward0>)
tensor(0.1411579102, grad_fn=<DivBackward0>)
tensor(0.1415298283, grad_fn=<DivBackward0>)
tensor(0.1415947527, grad_fn=<DivBackward0>)
tensor(0.1424303502, grad_fn=<DivBackward0>)
tensor(0.1426851302, grad_fn=<DivBackward0>)
tensor(0.1425563246, grad_fn=<DivBackward0>)
tensor(0.1413580328, grad_fn=<DivBackward0>)
tensor(0.1358682811, grad_fn=<DivBackward0>)
tensor(0.1354704201, grad_fn=<DivBackward0>)
tensor(0.1340738535, grad_fn=<DivBackward0>)
tensor(0.1356409639, grad_fn=<DivBackward0>)
tensor(0.1350191683, grad_fn=<DivBackward0>)
tensor(0.1342635900, grad_fn=<DivBackward0>)
tensor(0.1348526776, grad_fn=<DivBackward0>)
tensor(0.1353302598, grad_fn=<DivBackward0>)
tensor(0.1346272081, grad_fn=<DivBackward0>)
tensor(0.1344173998, grad_fn=<DivBackward0>)
tensor(0.1349058449, grad_fn=<DivBackward0>)
tensor(0.1369689405, grad_fn=<DivBackward0>)
tensor(0.1350755841, grad_fn=<DivBackward0>)
tensor(0.1360328794, grad_fn=<DivBackward0>)
tensor(0.1364279240, grad_fn=<DivBackward0>)
tensor(0.1358933002, grad_fn=<DivBackward0>)
tensor(0.1365700215, grad_fn=<DivBackward0>)
tensor(0.1363022029, grad_fn=<DivBackward0>)
tensor(0.1374680102, grad_fn=<DivBackward0>)
tensor(0.1358832866, grad_fn=<DivBackward0>)
tensor(0.1381370574, grad_fn=<DivBackward0>)
tensor(0.1373177618, grad_fn=<DivBackward0>)
tensor(0.1358714998, grad_fn=<DivBackward0>)
tensor(0.1370292902, grad_fn=<DivBackward0>)
tensor(0.1368837655, grad_fn=<DivBackward0>)
tensor(0.1385667771, grad_fn=<DivBackward0>)
tensor(0.1360118836, grad_fn=<DivBackward0>)
tensor(0.1378844380, grad_fn=<DivBackward0>)
tensor(0.1379568726, grad_fn=<DivBackward0>)
tensor(0.1377073675, grad_fn=<DivBackward0>)
tensor(0.1384262145, grad_fn=<DivBackward0>)
tensor(0.1376252621, grad_fn=<DivBackward0>)
tensor(0.1376588792, grad_fn=<DivBackward0>)
tensor(0.1382900774, grad_fn=<DivBackward0>)
tensor(0.1375572830, grad_fn=<DivBackward0>)
tensor(0.1384368837, grad_fn=<DivBackward0>)
tensor(0.1385187209, grad_fn=<DivBackward0>)
tensor(0.1388323903, grad_fn=<DivBackward0>)
tensor(0.1383873075, grad_fn=<DivBackward0>)
tensor(0.1375376880, grad_fn=<DivBackward0>)
tensor(0.1375339180, grad_fn=<DivBackward0>)
tensor(0.1386008859, grad_fn=<DivBackward0>)
tensor(0.1380710155, grad_fn=<DivBackward0>)
tensor(0.1391702145, grad_fn=<DivBackward0>)
tensor(0.1389747858, grad_fn=<DivBackward0>)
tensor(0.1385622025, grad_fn=<DivBackward0>)
