[924, 0, 7, 3, 1, 22, 12, 4, 5, 2]
[0, 1088, 8, 5, 3, 5, 5, 0, 19, 2]
[13, 10, 871, 24, 13, 9, 26, 22, 39, 5]
[2, 6, 25, 875, 2, 36, 5, 19, 29, 11]
[4, 6, 6, 4, 776, 14, 22, 6, 14, 130]
[12, 4, 6, 45, 15, 754, 8, 14, 26, 8]
[17, 4, 7, 2, 14, 33, 876, 0, 5, 0]
[5, 19, 19, 4, 13, 2, 2, 902, 8, 54]
[7, 19, 17, 41, 11, 51, 11, 12, 785, 20]
[12, 7, 0, 19, 50, 10, 3, 47, 17, 844]
