[919, 0, 10, 2, 3, 23, 16, 3, 4, 0]
[0, 1088, 3, 3, 1, 4, 8, 6, 22, 0]
[12, 19, 898, 15, 18, 2, 17, 16, 33, 2]
[7, 25, 37, 806, 3, 61, 5, 26, 31, 9]
[2, 8, 5, 0, 845, 3, 26, 9, 11, 73]
[23, 10, 4, 50, 17, 697, 19, 27, 37, 8]
[22, 7, 7, 2, 30, 26, 856, 0, 6, 2]
[5, 26, 31, 3, 20, 4, 0, 911, 2, 26]
[8, 22, 21, 31, 12, 36, 19, 13, 796, 16]
[15, 10, 5, 11, 88, 11, 6, 69, 14, 780]
