tensor(0.2696365416, grad_fn=<DivBackward0>)
tensor(0.1737351418, grad_fn=<DivBackward0>)
tensor(0.1645268053, grad_fn=<DivBackward0>)
tensor(0.1607932299, grad_fn=<DivBackward0>)
tensor(0.1585597396, grad_fn=<DivBackward0>)
tensor(0.1576453000, grad_fn=<DivBackward0>)
tensor(0.1567584425, grad_fn=<DivBackward0>)
tensor(0.1560443789, grad_fn=<DivBackward0>)
tensor(0.1559810787, grad_fn=<DivBackward0>)
tensor(0.1552231312, grad_fn=<DivBackward0>)
tensor(0.1554013640, grad_fn=<DivBackward0>)
tensor(0.1544156075, grad_fn=<DivBackward0>)
tensor(0.1532590538, grad_fn=<DivBackward0>)
tensor(0.1527468711, grad_fn=<DivBackward0>)
tensor(0.1516022831, grad_fn=<DivBackward0>)
tensor(0.1531138569, grad_fn=<DivBackward0>)
tensor(0.1530804783, grad_fn=<DivBackward0>)
tensor(0.1527134180, grad_fn=<DivBackward0>)
tensor(0.1535928547, grad_fn=<DivBackward0>)
tensor(0.1527064294, grad_fn=<DivBackward0>)
tensor(0.1525506824, grad_fn=<DivBackward0>)
tensor(0.1525097042, grad_fn=<DivBackward0>)
tensor(0.1511196345, grad_fn=<DivBackward0>)
tensor(0.1519246250, grad_fn=<DivBackward0>)
tensor(0.1515614390, grad_fn=<DivBackward0>)
tensor(0.1523249000, grad_fn=<DivBackward0>)
tensor(0.1516159326, grad_fn=<DivBackward0>)
tensor(0.1513453573, grad_fn=<DivBackward0>)
tensor(0.1489770263, grad_fn=<DivBackward0>)
tensor(0.1507571340, grad_fn=<DivBackward0>)
tensor(0.1491318792, grad_fn=<DivBackward0>)
tensor(0.1492202878, grad_fn=<DivBackward0>)
tensor(0.1497638375, grad_fn=<DivBackward0>)
tensor(0.1506661177, grad_fn=<DivBackward0>)
tensor(0.1500189900, grad_fn=<DivBackward0>)
tensor(0.1490274370, grad_fn=<DivBackward0>)
tensor(0.1489793360, grad_fn=<DivBackward0>)
tensor(0.1496402323, grad_fn=<DivBackward0>)
tensor(0.1500885338, grad_fn=<DivBackward0>)
tensor(0.1492498368, grad_fn=<DivBackward0>)
tensor(0.1483885646, grad_fn=<DivBackward0>)
tensor(0.1495883763, grad_fn=<DivBackward0>)
tensor(0.1492453218, grad_fn=<DivBackward0>)
tensor(0.1509990394, grad_fn=<DivBackward0>)
tensor(0.1499918848, grad_fn=<DivBackward0>)
tensor(0.1497405320, grad_fn=<DivBackward0>)
tensor(0.1497048736, grad_fn=<DivBackward0>)
tensor(0.1489980966, grad_fn=<DivBackward0>)
tensor(0.1489836723, grad_fn=<DivBackward0>)
tensor(0.1499450654, grad_fn=<DivBackward0>)
tensor(0.1487347931, grad_fn=<DivBackward0>)
tensor(0.1492453516, grad_fn=<DivBackward0>)
tensor(0.1494779289, grad_fn=<DivBackward0>)
tensor(0.1491348594, grad_fn=<DivBackward0>)
tensor(0.1492571980, grad_fn=<DivBackward0>)
tensor(0.1495872140, grad_fn=<DivBackward0>)
tensor(0.1490775496, grad_fn=<DivBackward0>)
tensor(0.1487919688, grad_fn=<DivBackward0>)
tensor(0.1490909755, grad_fn=<DivBackward0>)
tensor(0.1496347487, grad_fn=<DivBackward0>)
tensor(0.1497936845, grad_fn=<DivBackward0>)
tensor(0.1494105607, grad_fn=<DivBackward0>)
tensor(0.1488153785, grad_fn=<DivBackward0>)
tensor(0.1489982307, grad_fn=<DivBackward0>)
tensor(0.1490068883, grad_fn=<DivBackward0>)
