tensor(0.2982887924, grad_fn=<DivBackward0>)
tensor(0.2063647807, grad_fn=<DivBackward0>)
tensor(0.1979574710, grad_fn=<DivBackward0>)
tensor(0.1930881292, grad_fn=<DivBackward0>)
tensor(0.1913294345, grad_fn=<DivBackward0>)
tensor(0.1906760782, grad_fn=<DivBackward0>)
tensor(0.1907458752, grad_fn=<DivBackward0>)
tensor(0.1886671335, grad_fn=<DivBackward0>)
tensor(0.1884632558, grad_fn=<DivBackward0>)
tensor(0.1887977123, grad_fn=<DivBackward0>)
tensor(0.1868779659, grad_fn=<DivBackward0>)
tensor(0.1870913804, grad_fn=<DivBackward0>)
tensor(0.1872941405, grad_fn=<DivBackward0>)
tensor(0.1873771548, grad_fn=<DivBackward0>)
tensor(0.1859277785, grad_fn=<DivBackward0>)
tensor(0.1872374564, grad_fn=<DivBackward0>)
tensor(0.1845071614, grad_fn=<DivBackward0>)
tensor(0.1848879009, grad_fn=<DivBackward0>)
tensor(0.1843937337, grad_fn=<DivBackward0>)
tensor(0.1851590127, grad_fn=<DivBackward0>)
tensor(0.1856476963, grad_fn=<DivBackward0>)
tensor(0.1837181598, grad_fn=<DivBackward0>)
tensor(0.1854376197, grad_fn=<DivBackward0>)
tensor(0.1851506233, grad_fn=<DivBackward0>)
tensor(0.1838985384, grad_fn=<DivBackward0>)
tensor(0.1848723292, grad_fn=<DivBackward0>)
tensor(0.1843885481, grad_fn=<DivBackward0>)
tensor(0.1849588752, grad_fn=<DivBackward0>)
tensor(0.1832692027, grad_fn=<DivBackward0>)
tensor(0.1838889867, grad_fn=<DivBackward0>)
tensor(0.1836510748, grad_fn=<DivBackward0>)
tensor(0.1842678636, grad_fn=<DivBackward0>)
tensor(0.1838518083, grad_fn=<DivBackward0>)
tensor(0.1835106909, grad_fn=<DivBackward0>)
tensor(0.1841510981, grad_fn=<DivBackward0>)
tensor(0.1831731349, grad_fn=<DivBackward0>)
tensor(0.1834427714, grad_fn=<DivBackward0>)
tensor(0.1844092011, grad_fn=<DivBackward0>)
tensor(0.1839099824, grad_fn=<DivBackward0>)
tensor(0.1841446310, grad_fn=<DivBackward0>)
tensor(0.1825716197, grad_fn=<DivBackward0>)
tensor(0.1829135120, grad_fn=<DivBackward0>)
tensor(0.1846632659, grad_fn=<DivBackward0>)
tensor(0.1829756796, grad_fn=<DivBackward0>)
tensor(0.1830766648, grad_fn=<DivBackward0>)
tensor(0.1839032471, grad_fn=<DivBackward0>)
tensor(0.1838976294, grad_fn=<DivBackward0>)
tensor(0.1834314764, grad_fn=<DivBackward0>)
tensor(0.1836231053, grad_fn=<DivBackward0>)
tensor(0.1827972829, grad_fn=<DivBackward0>)
tensor(0.1822931468, grad_fn=<DivBackward0>)
tensor(0.1826310158, grad_fn=<DivBackward0>)
tensor(0.1831508130, grad_fn=<DivBackward0>)
tensor(0.1839671880, grad_fn=<DivBackward0>)
tensor(0.1837359965, grad_fn=<DivBackward0>)
tensor(0.1835210025, grad_fn=<DivBackward0>)
tensor(0.1832596660, grad_fn=<DivBackward0>)
