[891, 0, 10, 12, 5, 26, 22, 7, 4, 3]
[1, 1066, 12, 8, 6, 5, 2, 13, 20, 2]
[26, 25, 794, 39, 32, 5, 23, 27, 53, 8]
[9, 14, 41, 812, 3, 48, 5, 36, 24, 18]
[3, 8, 2, 1, 790, 6, 20, 6, 5, 141]
[35, 16, 15, 92, 29, 592, 20, 25, 46, 22]
[26, 21, 26, 5, 26, 21, 818, 2, 10, 3]
[4, 28, 18, 6, 19, 8, 0, 872, 9, 64]
[18, 30, 27, 69, 26, 57, 19, 20, 659, 49]
[16, 9, 3, 9, 107, 10, 4, 69, 9, 773]
