[760, 4, 26, 76, 7, 17, 88, 4, 17, 1]
[15, 928, 5, 35, 7, 1, 6, 2, 1, 0]
[49, 0, 616, 17, 135, 8, 159, 0, 16, 0]
[67, 16, 8, 799, 41, 5, 52, 1, 11, 0]
[10, 3, 101, 40, 682, 2, 151, 0, 11, 0]
[5, 0, 1, 5, 0, 857, 7, 86, 11, 28]
[212, 0, 128, 58, 95, 6, 465, 3, 33, 0]
[0, 0, 1, 1, 0, 88, 2, 836, 3, 69]
[3, 0, 12, 15, 5, 29, 20, 7, 906, 3]
[0, 0, 1, 3, 0, 39, 0, 40, 7, 910]
