[933, 1, 4, 5, 1, 9, 15, 3, 9, 0]
[0, 1102, 6, 4, 2, 1, 6, 0, 13, 1]
[13, 17, 857, 35, 24, 0, 15, 25, 42, 4]
[8, 9, 24, 846, 3, 42, 5, 18, 47, 8]
[3, 10, 6, 1, 868, 4, 13, 4, 5, 68]
[21, 10, 5, 51, 25, 695, 21, 9, 41, 14]
[20, 10, 8, 1, 19, 22, 876, 0, 2, 0]
[6, 23, 25, 4, 18, 2, 2, 885, 9, 54]
[18, 24, 14, 44, 18, 26, 16, 14, 785, 15]
[16, 8, 4, 11, 79, 10, 2, 33, 21, 825]
