tensor(0.2657239139, grad_fn=<DivBackward0>)
tensor(0.1685787141, grad_fn=<DivBackward0>)
tensor(0.1602921784, grad_fn=<DivBackward0>)
tensor(0.1571278125, grad_fn=<DivBackward0>)
tensor(0.1545557231, grad_fn=<DivBackward0>)
tensor(0.1541815400, grad_fn=<DivBackward0>)
tensor(0.1547380090, grad_fn=<DivBackward0>)
tensor(0.1528683156, grad_fn=<DivBackward0>)
tensor(0.1528613716, grad_fn=<DivBackward0>)
tensor(0.1520034522, grad_fn=<DivBackward0>)
tensor(0.1508153677, grad_fn=<DivBackward0>)
tensor(0.1509841681, grad_fn=<DivBackward0>)
tensor(0.1504980326, grad_fn=<DivBackward0>)
tensor(0.1508284658, grad_fn=<DivBackward0>)
tensor(0.1502606422, grad_fn=<DivBackward0>)
tensor(0.1509963721, grad_fn=<DivBackward0>)
tensor(0.1503059864, grad_fn=<DivBackward0>)
tensor(0.1496269256, grad_fn=<DivBackward0>)
tensor(0.1494936347, grad_fn=<DivBackward0>)
tensor(0.1494254172, grad_fn=<DivBackward0>)
tensor(0.1493132412, grad_fn=<DivBackward0>)
tensor(0.1492784917, grad_fn=<DivBackward0>)
tensor(0.1498036534, grad_fn=<DivBackward0>)
tensor(0.1492138952, grad_fn=<DivBackward0>)
tensor(0.1496005952, grad_fn=<DivBackward0>)
tensor(0.1490792036, grad_fn=<DivBackward0>)
tensor(0.1494266391, grad_fn=<DivBackward0>)
tensor(0.1503752321, grad_fn=<DivBackward0>)
tensor(0.1485661119, grad_fn=<DivBackward0>)
tensor(0.1489013582, grad_fn=<DivBackward0>)
tensor(0.1488227397, grad_fn=<DivBackward0>)
tensor(0.1486635953, grad_fn=<DivBackward0>)
tensor(0.1485157460, grad_fn=<DivBackward0>)
tensor(0.1480988115, grad_fn=<DivBackward0>)
tensor(0.1493954360, grad_fn=<DivBackward0>)
tensor(0.1480947286, grad_fn=<DivBackward0>)
tensor(0.1478179991, grad_fn=<DivBackward0>)
tensor(0.1496564299, grad_fn=<DivBackward0>)
tensor(0.1494754851, grad_fn=<DivBackward0>)
tensor(0.1481739730, grad_fn=<DivBackward0>)
tensor(0.1487924904, grad_fn=<DivBackward0>)
tensor(0.1487260163, grad_fn=<DivBackward0>)
tensor(0.1472837031, grad_fn=<DivBackward0>)
tensor(0.1491227895, grad_fn=<DivBackward0>)
tensor(0.1488569379, grad_fn=<DivBackward0>)
tensor(0.1497278512, grad_fn=<DivBackward0>)
tensor(0.1484660506, grad_fn=<DivBackward0>)
tensor(0.1485585421, grad_fn=<DivBackward0>)
tensor(0.1478661895, grad_fn=<DivBackward0>)
tensor(0.1483463496, grad_fn=<DivBackward0>)
tensor(0.1481444836, grad_fn=<DivBackward0>)
tensor(0.1485248655, grad_fn=<DivBackward0>)
tensor(0.1483378112, grad_fn=<DivBackward0>)
tensor(0.1479808390, grad_fn=<DivBackward0>)
tensor(0.1478339732, grad_fn=<DivBackward0>)
tensor(0.1494270414, grad_fn=<DivBackward0>)
tensor(0.1484723985, grad_fn=<DivBackward0>)
tensor(0.1486806273, grad_fn=<DivBackward0>)
tensor(0.1482646316, grad_fn=<DivBackward0>)
tensor(0.1484251320, grad_fn=<DivBackward0>)
tensor(0.1479727179, grad_fn=<DivBackward0>)
tensor(0.1468066871, grad_fn=<DivBackward0>)
tensor(0.1480575502, grad_fn=<DivBackward0>)
tensor(0.1497794092, grad_fn=<DivBackward0>)
tensor(0.1498147398, grad_fn=<DivBackward0>)
tensor(0.1480359733, grad_fn=<DivBackward0>)
tensor(0.1462582201, grad_fn=<DivBackward0>)
tensor(0.1485244781, grad_fn=<DivBackward0>)
tensor(0.1481344253, grad_fn=<DivBackward0>)
tensor(0.1485815644, grad_fn=<DivBackward0>)
tensor(0.1478525996, grad_fn=<DivBackward0>)
tensor(0.1481296867, grad_fn=<DivBackward0>)
tensor(0.1470628381, grad_fn=<DivBackward0>)
tensor(0.1476405412, grad_fn=<DivBackward0>)
tensor(0.1478369087, grad_fn=<DivBackward0>)
tensor(0.1465939134, grad_fn=<DivBackward0>)
tensor(0.1478096992, grad_fn=<DivBackward0>)
tensor(0.1485158950, grad_fn=<DivBackward0>)
tensor(0.1483296454, grad_fn=<DivBackward0>)
tensor(0.1481786221, grad_fn=<DivBackward0>)
tensor(0.1475103796, grad_fn=<DivBackward0>)
tensor(0.1469671577, grad_fn=<DivBackward0>)
tensor(0.1471884847, grad_fn=<DivBackward0>)
tensor(0.1482601613, grad_fn=<DivBackward0>)
tensor(0.1476481557, grad_fn=<DivBackward0>)
tensor(0.1474794000, grad_fn=<DivBackward0>)
tensor(0.1483100951, grad_fn=<DivBackward0>)
tensor(0.1473773122, grad_fn=<DivBackward0>)
tensor(0.1483342797, grad_fn=<DivBackward0>)
tensor(0.1475062817, grad_fn=<DivBackward0>)
tensor(0.1480748057, grad_fn=<DivBackward0>)
tensor(0.1471610963, grad_fn=<DivBackward0>)
tensor(0.1481834501, grad_fn=<DivBackward0>)
tensor(0.1476982832, grad_fn=<DivBackward0>)
tensor(0.1461043060, grad_fn=<DivBackward0>)
tensor(0.1480153203, grad_fn=<DivBackward0>)
tensor(0.1470437795, grad_fn=<DivBackward0>)
tensor(0.1478705555, grad_fn=<DivBackward0>)
tensor(0.1469902992, grad_fn=<DivBackward0>)
tensor(0.1478448510, grad_fn=<DivBackward0>)
tensor(0.1388254315, grad_fn=<DivBackward0>)
tensor(0.1360855997, grad_fn=<DivBackward0>)
tensor(0.1354273409, grad_fn=<DivBackward0>)
tensor(0.1351163089, grad_fn=<DivBackward0>)
tensor(0.1340041906, grad_fn=<DivBackward0>)
tensor(0.1341336817, grad_fn=<DivBackward0>)
tensor(0.1357039660, grad_fn=<DivBackward0>)
tensor(0.1359638572, grad_fn=<DivBackward0>)
tensor(0.1355021149, grad_fn=<DivBackward0>)
tensor(0.1360609233, grad_fn=<DivBackward0>)
tensor(0.1355974972, grad_fn=<DivBackward0>)
tensor(0.1358491331, grad_fn=<DivBackward0>)
tensor(0.1358473897, grad_fn=<DivBackward0>)
tensor(0.1360157579, grad_fn=<DivBackward0>)
tensor(0.1355283111, grad_fn=<DivBackward0>)
tensor(0.1368959248, grad_fn=<DivBackward0>)
tensor(0.1363508552, grad_fn=<DivBackward0>)
tensor(0.1370994747, grad_fn=<DivBackward0>)
tensor(0.1363177299, grad_fn=<DivBackward0>)
tensor(0.1371630430, grad_fn=<DivBackward0>)
