tensor(0.2645788193, grad_fn=<DivBackward0>)
tensor(0.1637165993, grad_fn=<DivBackward0>)
tensor(0.1559211463, grad_fn=<DivBackward0>)
tensor(0.1532787681, grad_fn=<DivBackward0>)
tensor(0.1529794186, grad_fn=<DivBackward0>)
tensor(0.1523551643, grad_fn=<DivBackward0>)
tensor(0.1496393830, grad_fn=<DivBackward0>)
tensor(0.1495296806, grad_fn=<DivBackward0>)
tensor(0.1490915567, grad_fn=<DivBackward0>)
tensor(0.1494286656, grad_fn=<DivBackward0>)
tensor(0.1473537534, grad_fn=<DivBackward0>)
tensor(0.1479403973, grad_fn=<DivBackward0>)
tensor(0.1477009058, grad_fn=<DivBackward0>)
tensor(0.1465720683, grad_fn=<DivBackward0>)
tensor(0.1465962082, grad_fn=<DivBackward0>)
tensor(0.1461100578, grad_fn=<DivBackward0>)
tensor(0.1461296529, grad_fn=<DivBackward0>)
tensor(0.1468422711, grad_fn=<DivBackward0>)
tensor(0.1464089006, grad_fn=<DivBackward0>)
tensor(0.1465566009, grad_fn=<DivBackward0>)
tensor(0.1466327012, grad_fn=<DivBackward0>)
tensor(0.1455269307, grad_fn=<DivBackward0>)
tensor(0.1455094218, grad_fn=<DivBackward0>)
tensor(0.1457449794, grad_fn=<DivBackward0>)
tensor(0.1449925303, grad_fn=<DivBackward0>)
tensor(0.1457461119, grad_fn=<DivBackward0>)
tensor(0.1456148773, grad_fn=<DivBackward0>)
tensor(0.1457270384, grad_fn=<DivBackward0>)
tensor(0.1457899362, grad_fn=<DivBackward0>)
tensor(0.1458426416, grad_fn=<DivBackward0>)
tensor(0.1458382607, grad_fn=<DivBackward0>)
tensor(0.1462608278, grad_fn=<DivBackward0>)
tensor(0.1448003501, grad_fn=<DivBackward0>)
tensor(0.1451505721, grad_fn=<DivBackward0>)
tensor(0.1462172121, grad_fn=<DivBackward0>)
tensor(0.1455776989, grad_fn=<DivBackward0>)
tensor(0.1460606456, grad_fn=<DivBackward0>)
tensor(0.1460626274, grad_fn=<DivBackward0>)
tensor(0.1466032863, grad_fn=<DivBackward0>)
tensor(0.1457471400, grad_fn=<DivBackward0>)
tensor(0.1458051801, grad_fn=<DivBackward0>)
tensor(0.1463095397, grad_fn=<DivBackward0>)
tensor(0.1475201696, grad_fn=<DivBackward0>)
tensor(0.1455360502, grad_fn=<DivBackward0>)
tensor(0.1467680037, grad_fn=<DivBackward0>)
tensor(0.1478855461, grad_fn=<DivBackward0>)
tensor(0.1453021318, grad_fn=<DivBackward0>)
tensor(0.1459025890, grad_fn=<DivBackward0>)
tensor(0.1468591243, grad_fn=<DivBackward0>)
tensor(0.1453663558, grad_fn=<DivBackward0>)
tensor(0.1467032433, grad_fn=<DivBackward0>)
tensor(0.1461367458, grad_fn=<DivBackward0>)
tensor(0.1456811279, grad_fn=<DivBackward0>)
tensor(0.1463450938, grad_fn=<DivBackward0>)
tensor(0.1463653892, grad_fn=<DivBackward0>)
tensor(0.1476710290, grad_fn=<DivBackward0>)
tensor(0.1464346498, grad_fn=<DivBackward0>)
tensor(0.1450422108, grad_fn=<DivBackward0>)
tensor(0.1464840174, grad_fn=<DivBackward0>)
tensor(0.1469504237, grad_fn=<DivBackward0>)
tensor(0.1476648897, grad_fn=<DivBackward0>)
tensor(0.1463756263, grad_fn=<DivBackward0>)
tensor(0.1477566212, grad_fn=<DivBackward0>)
tensor(0.1462833732, grad_fn=<DivBackward0>)
tensor(0.1461625993, grad_fn=<DivBackward0>)
tensor(0.1465292722, grad_fn=<DivBackward0>)
tensor(0.1455353349, grad_fn=<DivBackward0>)
tensor(0.1473430693, grad_fn=<DivBackward0>)
tensor(0.1467331648, grad_fn=<DivBackward0>)
tensor(0.1464186460, grad_fn=<DivBackward0>)
tensor(0.1458899528, grad_fn=<DivBackward0>)
tensor(0.1465936750, grad_fn=<DivBackward0>)
tensor(0.1457256675, grad_fn=<DivBackward0>)
tensor(0.1463352144, grad_fn=<DivBackward0>)
tensor(0.1467575133, grad_fn=<DivBackward0>)
tensor(0.1469040364, grad_fn=<DivBackward0>)
tensor(0.1470752656, grad_fn=<DivBackward0>)
tensor(0.1476226151, grad_fn=<DivBackward0>)
tensor(0.1467470676, grad_fn=<DivBackward0>)
tensor(0.1472901553, grad_fn=<DivBackward0>)
tensor(0.1465223134, grad_fn=<DivBackward0>)
tensor(0.1470492780, grad_fn=<DivBackward0>)
tensor(0.1461474299, grad_fn=<DivBackward0>)
tensor(0.1465094686, grad_fn=<DivBackward0>)
tensor(0.1470964700, grad_fn=<DivBackward0>)
tensor(0.1467626393, grad_fn=<DivBackward0>)
tensor(0.1455070972, grad_fn=<DivBackward0>)
tensor(0.1463337541, grad_fn=<DivBackward0>)
tensor(0.1465782225, grad_fn=<DivBackward0>)
tensor(0.1470134854, grad_fn=<DivBackward0>)
tensor(0.1479999274, grad_fn=<DivBackward0>)
tensor(0.1462436914, grad_fn=<DivBackward0>)
tensor(0.1468618512, grad_fn=<DivBackward0>)
tensor(0.1470434219, grad_fn=<DivBackward0>)
tensor(0.1455101073, grad_fn=<DivBackward0>)
tensor(0.1471023858, grad_fn=<DivBackward0>)
tensor(0.1469720006, grad_fn=<DivBackward0>)
tensor(0.1469687968, grad_fn=<DivBackward0>)
tensor(0.1466371119, grad_fn=<DivBackward0>)
tensor(0.1462648958, grad_fn=<DivBackward0>)
tensor(0.1394688487, grad_fn=<DivBackward0>)
tensor(0.1357015669, grad_fn=<DivBackward0>)
tensor(0.1335785240, grad_fn=<DivBackward0>)
tensor(0.1349540353, grad_fn=<DivBackward0>)
tensor(0.1334860921, grad_fn=<DivBackward0>)
tensor(0.1328594834, grad_fn=<DivBackward0>)
tensor(0.1328499615, grad_fn=<DivBackward0>)
tensor(0.1339306086, grad_fn=<DivBackward0>)
tensor(0.1333273053, grad_fn=<DivBackward0>)
tensor(0.1349574178, grad_fn=<DivBackward0>)
tensor(0.1334536225, grad_fn=<DivBackward0>)
tensor(0.1342432350, grad_fn=<DivBackward0>)
tensor(0.1341215819, grad_fn=<DivBackward0>)
tensor(0.1352737099, grad_fn=<DivBackward0>)
tensor(0.1344127506, grad_fn=<DivBackward0>)
tensor(0.1347815245, grad_fn=<DivBackward0>)
tensor(0.1363881528, grad_fn=<DivBackward0>)
tensor(0.1357226223, grad_fn=<DivBackward0>)
tensor(0.1350043416, grad_fn=<DivBackward0>)
tensor(0.1350682080, grad_fn=<DivBackward0>)
tensor(0.1361625344, grad_fn=<DivBackward0>)
tensor(0.1368201077, grad_fn=<DivBackward0>)
tensor(0.1356588453, grad_fn=<DivBackward0>)
tensor(0.1363618374, grad_fn=<DivBackward0>)
tensor(0.1368547380, grad_fn=<DivBackward0>)
tensor(0.1366763115, grad_fn=<DivBackward0>)
tensor(0.1346548349, grad_fn=<DivBackward0>)
tensor(0.1367609054, grad_fn=<DivBackward0>)
tensor(0.1360884309, grad_fn=<DivBackward0>)
tensor(0.1364619136, grad_fn=<DivBackward0>)
tensor(0.1370591074, grad_fn=<DivBackward0>)
tensor(0.1377631575, grad_fn=<DivBackward0>)
tensor(0.1376736164, grad_fn=<DivBackward0>)
tensor(0.1377282590, grad_fn=<DivBackward0>)
tensor(0.1371924281, grad_fn=<DivBackward0>)
tensor(0.1363888830, grad_fn=<DivBackward0>)
tensor(0.1386343241, grad_fn=<DivBackward0>)
tensor(0.1379155964, grad_fn=<DivBackward0>)
tensor(0.1393412948, grad_fn=<DivBackward0>)
tensor(0.1364984661, grad_fn=<DivBackward0>)
tensor(0.1381101161, grad_fn=<DivBackward0>)
tensor(0.1384991407, grad_fn=<DivBackward0>)
tensor(0.1381671578, grad_fn=<DivBackward0>)
tensor(0.1382723302, grad_fn=<DivBackward0>)
tensor(0.1381748766, grad_fn=<DivBackward0>)
tensor(0.1385210156, grad_fn=<DivBackward0>)
tensor(0.1379290372, grad_fn=<DivBackward0>)
tensor(0.1389031261, grad_fn=<DivBackward0>)
tensor(0.1376064122, grad_fn=<DivBackward0>)
tensor(0.1380219460, grad_fn=<DivBackward0>)
tensor(0.1334874183, grad_fn=<DivBackward0>)
tensor(0.1318696290, grad_fn=<DivBackward0>)
tensor(0.1318214685, grad_fn=<DivBackward0>)
tensor(0.1305827349, grad_fn=<DivBackward0>)
tensor(0.1313162446, grad_fn=<DivBackward0>)
tensor(0.1307505667, grad_fn=<DivBackward0>)
tensor(0.1309313774, grad_fn=<DivBackward0>)
tensor(0.1308145076, grad_fn=<DivBackward0>)
tensor(0.1316744238, grad_fn=<DivBackward0>)
tensor(0.1310640275, grad_fn=<DivBackward0>)
tensor(0.1322256178, grad_fn=<DivBackward0>)
tensor(0.1319740564, grad_fn=<DivBackward0>)
tensor(0.1321992427, grad_fn=<DivBackward0>)
tensor(0.1326312721, grad_fn=<DivBackward0>)
tensor(0.1328825206, grad_fn=<DivBackward0>)
tensor(0.1330296695, grad_fn=<DivBackward0>)
tensor(0.1326626986, grad_fn=<DivBackward0>)
tensor(0.1331682652, grad_fn=<DivBackward0>)
tensor(0.1336621791, grad_fn=<DivBackward0>)
tensor(0.1336502433, grad_fn=<DivBackward0>)
tensor(0.1345042288, grad_fn=<DivBackward0>)
tensor(0.1338037699, grad_fn=<DivBackward0>)
tensor(0.1340505332, grad_fn=<DivBackward0>)
tensor(0.1343623996, grad_fn=<DivBackward0>)
tensor(0.1336634159, grad_fn=<DivBackward0>)
tensor(0.1339695603, grad_fn=<DivBackward0>)
tensor(0.1350332648, grad_fn=<DivBackward0>)
tensor(0.1340519935, grad_fn=<DivBackward0>)
tensor(0.1345785260, grad_fn=<DivBackward0>)
tensor(0.1352906525, grad_fn=<DivBackward0>)
tensor(0.1336912811, grad_fn=<DivBackward0>)
tensor(0.1346611530, grad_fn=<DivBackward0>)
tensor(0.1353372037, grad_fn=<DivBackward0>)
tensor(0.1348559260, grad_fn=<DivBackward0>)
tensor(0.1359254271, grad_fn=<DivBackward0>)
tensor(0.1350740045, grad_fn=<DivBackward0>)
tensor(0.1356143206, grad_fn=<DivBackward0>)
tensor(0.1353885084, grad_fn=<DivBackward0>)
tensor(0.1356312633, grad_fn=<DivBackward0>)
tensor(0.1357652247, grad_fn=<DivBackward0>)
tensor(0.1359613240, grad_fn=<DivBackward0>)
tensor(0.1356934756, grad_fn=<DivBackward0>)
tensor(0.1362088025, grad_fn=<DivBackward0>)
tensor(0.1358286589, grad_fn=<DivBackward0>)
tensor(0.1362194568, grad_fn=<DivBackward0>)
tensor(0.1362693608, grad_fn=<DivBackward0>)
tensor(0.1366242915, grad_fn=<DivBackward0>)
tensor(0.1364982128, grad_fn=<DivBackward0>)
tensor(0.1362729669, grad_fn=<DivBackward0>)
tensor(0.1359921247, grad_fn=<DivBackward0>)
tensor(0.1310510486, grad_fn=<DivBackward0>)
tensor(0.1296143234, grad_fn=<DivBackward0>)
tensor(0.1305421591, grad_fn=<DivBackward0>)
tensor(0.1305017322, grad_fn=<DivBackward0>)
tensor(0.1297843456, grad_fn=<DivBackward0>)
tensor(0.1295566410, grad_fn=<DivBackward0>)
tensor(0.1305012703, grad_fn=<DivBackward0>)
tensor(0.1310459077, grad_fn=<DivBackward0>)
tensor(0.1307996660, grad_fn=<DivBackward0>)
tensor(0.1304928660, grad_fn=<DivBackward0>)
tensor(0.1292947829, grad_fn=<DivBackward0>)
tensor(0.1321538091, grad_fn=<DivBackward0>)
tensor(0.1305540055, grad_fn=<DivBackward0>)
tensor(0.1324889511, grad_fn=<DivBackward0>)
