[922, 1, 10, 2, 8, 9, 6, 3, 17, 2]
[0, 1081, 10, 5, 2, 7, 0, 6, 21, 3]
[14, 17, 855, 28, 28, 5, 18, 26, 34, 7]
[10, 8, 43, 819, 4, 46, 6, 23, 33, 18]
[3, 7, 8, 1, 833, 4, 14, 3, 10, 99]
[27, 13, 13, 61, 18, 686, 21, 7, 35, 11]
[14, 7, 11, 0, 11, 13, 895, 0, 7, 0]
[5, 15, 6, 4, 22, 1, 1, 915, 8, 51]
[12, 28, 12, 37, 15, 49, 8, 7, 781, 25]
[6, 3, 1, 11, 60, 4, 6, 56, 9, 853]
