tensor(0.3020664155, grad_fn=<DivBackward0>)
tensor(0.2323178649, grad_fn=<DivBackward0>)
tensor(0.2260309607, grad_fn=<DivBackward0>)
tensor(0.2227897346, grad_fn=<DivBackward0>)
tensor(0.2197100818, grad_fn=<DivBackward0>)
tensor(0.2163108587, grad_fn=<DivBackward0>)
tensor(0.2138291448, grad_fn=<DivBackward0>)
tensor(0.2130471468, grad_fn=<DivBackward0>)
tensor(0.2147924006, grad_fn=<DivBackward0>)
tensor(0.2146859765, grad_fn=<DivBackward0>)
tensor(0.2132898569, grad_fn=<DivBackward0>)
tensor(0.2144401222, grad_fn=<DivBackward0>)
tensor(0.2139377296, grad_fn=<DivBackward0>)
tensor(0.2137985528, grad_fn=<DivBackward0>)
tensor(0.2129940689, grad_fn=<DivBackward0>)
tensor(0.2118856311, grad_fn=<DivBackward0>)
tensor(0.2123491913, grad_fn=<DivBackward0>)
tensor(0.2114571482, grad_fn=<DivBackward0>)
tensor(0.2121314555, grad_fn=<DivBackward0>)
tensor(0.2119137347, grad_fn=<DivBackward0>)
tensor(0.2128217071, grad_fn=<DivBackward0>)
tensor(0.2121555954, grad_fn=<DivBackward0>)
tensor(0.2124280781, grad_fn=<DivBackward0>)
tensor(0.2119794786, grad_fn=<DivBackward0>)
tensor(0.2125287950, grad_fn=<DivBackward0>)
tensor(0.2129274309, grad_fn=<DivBackward0>)
tensor(0.2117490321, grad_fn=<DivBackward0>)
tensor(0.2121342570, grad_fn=<DivBackward0>)
tensor(0.2130359262, grad_fn=<DivBackward0>)
tensor(0.2120095640, grad_fn=<DivBackward0>)
tensor(0.2112882286, grad_fn=<DivBackward0>)
tensor(0.2124533057, grad_fn=<DivBackward0>)
tensor(0.2127493322, grad_fn=<DivBackward0>)
tensor(0.2131768465, grad_fn=<DivBackward0>)
tensor(0.2124696374, grad_fn=<DivBackward0>)
tensor(0.2114032656, grad_fn=<DivBackward0>)
tensor(0.2102731168, grad_fn=<DivBackward0>)
tensor(0.2096868753, grad_fn=<DivBackward0>)
tensor(0.2128056437, grad_fn=<DivBackward0>)
tensor(0.2107885927, grad_fn=<DivBackward0>)
tensor(0.2095710039, grad_fn=<DivBackward0>)
tensor(0.2107868195, grad_fn=<DivBackward0>)
tensor(0.2117464393, grad_fn=<DivBackward0>)
tensor(0.2115959227, grad_fn=<DivBackward0>)
tensor(0.2122895867, grad_fn=<DivBackward0>)
tensor(0.2122647911, grad_fn=<DivBackward0>)
tensor(0.2134238929, grad_fn=<DivBackward0>)
tensor(0.2127272189, grad_fn=<DivBackward0>)
tensor(0.2109811306, grad_fn=<DivBackward0>)
tensor(0.2132512480, grad_fn=<DivBackward0>)
tensor(0.2125539482, grad_fn=<DivBackward0>)
tensor(0.2125853598, grad_fn=<DivBackward0>)
tensor(0.2118183523, grad_fn=<DivBackward0>)
tensor(0.2115093917, grad_fn=<DivBackward0>)
tensor(0.2117995918, grad_fn=<DivBackward0>)
tensor(0.2123151720, grad_fn=<DivBackward0>)
tensor(0.2128228694, grad_fn=<DivBackward0>)
tensor(0.2142470032, grad_fn=<DivBackward0>)
