[726, 5, 32, 61, 7, 11, 133, 2, 23, 0]
[13, 929, 2, 41, 5, 1, 5, 1, 3, 0]
[30, 3, 641, 16, 131, 12, 142, 1, 23, 1]
[46, 17, 12, 784, 46, 16, 66, 1, 12, 0]
[10, 4, 126, 42, 634, 3, 170, 0, 11, 0]
[4, 0, 5, 3, 0, 823, 5, 90, 15, 55]
[166, 4, 161, 37, 102, 13, 485, 1, 30, 1]
[0, 0, 0, 0, 0, 94, 3, 844, 1, 58]
[7, 1, 12, 10, 5, 36, 18, 8, 895, 8]
[1, 0, 1, 1, 0, 31, 0, 47, 8, 911]
