tensor(0.6594098806, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.5608094335, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.5103667378, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4913404882, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4762992859, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4655437768, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4736579955, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4646595418, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4660666883, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4669693112, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4623878598, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4620560706, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4617115259, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4569454193, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4678851068, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4604567587, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4602082372, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4591633677, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4642497003, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4600570798, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4620598853, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4630866051, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4616810679, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4638817310, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4580095112, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4579828084, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4554016292, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4551410675, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4589474499, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4572291076, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4605016708, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4580699205, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4629614353, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4608658850, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4584132135, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4689120650, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4550804198, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4673515558, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4550968111, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4557172656, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4579027891, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4665012658, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4616028070, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4601364136, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4608892500, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4622965157, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4570072591, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4561537802, device='cuda:1', grad_fn=<DivBackward0>)
