tensor(0.2761368454, grad_fn=<DivBackward0>)
tensor(0.1783222407, grad_fn=<DivBackward0>)
tensor(0.1688140035, grad_fn=<DivBackward0>)
tensor(0.1653424501, grad_fn=<DivBackward0>)
tensor(0.1636485457, grad_fn=<DivBackward0>)
tensor(0.1630589515, grad_fn=<DivBackward0>)
tensor(0.1628445834, grad_fn=<DivBackward0>)
tensor(0.1621074229, grad_fn=<DivBackward0>)
tensor(0.1603344083, grad_fn=<DivBackward0>)
tensor(0.1603438109, grad_fn=<DivBackward0>)
tensor(0.1595356315, grad_fn=<DivBackward0>)
tensor(0.1608320773, grad_fn=<DivBackward0>)
tensor(0.1595489681, grad_fn=<DivBackward0>)
tensor(0.1587953717, grad_fn=<DivBackward0>)
tensor(0.1582889706, grad_fn=<DivBackward0>)
tensor(0.1589039862, grad_fn=<DivBackward0>)
tensor(0.1578907222, grad_fn=<DivBackward0>)
tensor(0.1595214456, grad_fn=<DivBackward0>)
tensor(0.1594306976, grad_fn=<DivBackward0>)
tensor(0.1588128656, grad_fn=<DivBackward0>)
tensor(0.1565134525, grad_fn=<DivBackward0>)
tensor(0.1564503759, grad_fn=<DivBackward0>)
tensor(0.1579619199, grad_fn=<DivBackward0>)
tensor(0.1586483717, grad_fn=<DivBackward0>)
tensor(0.1579434425, grad_fn=<DivBackward0>)
tensor(0.1579527855, grad_fn=<DivBackward0>)
tensor(0.1579172760, grad_fn=<DivBackward0>)
tensor(0.1584417075, grad_fn=<DivBackward0>)
tensor(0.1585233659, grad_fn=<DivBackward0>)
tensor(0.1573607326, grad_fn=<DivBackward0>)
tensor(0.1577454656, grad_fn=<DivBackward0>)
tensor(0.1573398262, grad_fn=<DivBackward0>)
tensor(0.1574592441, grad_fn=<DivBackward0>)
tensor(0.1579692811, grad_fn=<DivBackward0>)
tensor(0.1586900204, grad_fn=<DivBackward0>)
tensor(0.1578401476, grad_fn=<DivBackward0>)
tensor(0.1579643190, grad_fn=<DivBackward0>)
tensor(0.1586973518, grad_fn=<DivBackward0>)
tensor(0.1578777581, grad_fn=<DivBackward0>)
tensor(0.1583223343, grad_fn=<DivBackward0>)
tensor(0.1568665206, grad_fn=<DivBackward0>)
tensor(0.1568780988, grad_fn=<DivBackward0>)
tensor(0.1574238092, grad_fn=<DivBackward0>)
tensor(0.1574837565, grad_fn=<DivBackward0>)
tensor(0.1586883962, grad_fn=<DivBackward0>)
tensor(0.1562337130, grad_fn=<DivBackward0>)
tensor(0.1571332961, grad_fn=<DivBackward0>)
tensor(0.1565304250, grad_fn=<DivBackward0>)
tensor(0.1562790871, grad_fn=<DivBackward0>)
tensor(0.1562620848, grad_fn=<DivBackward0>)
tensor(0.1563979238, grad_fn=<DivBackward0>)
tensor(0.1568652540, grad_fn=<DivBackward0>)
tensor(0.1565017402, grad_fn=<DivBackward0>)
tensor(0.1578790098, grad_fn=<DivBackward0>)
tensor(0.1563395709, grad_fn=<DivBackward0>)
tensor(0.1572897136, grad_fn=<DivBackward0>)
tensor(0.1568738520, grad_fn=<DivBackward0>)
tensor(0.1570813060, grad_fn=<DivBackward0>)
tensor(0.1564990878, grad_fn=<DivBackward0>)
tensor(0.1563609689, grad_fn=<DivBackward0>)
tensor(0.1553214490, grad_fn=<DivBackward0>)
tensor(0.1549871564, grad_fn=<DivBackward0>)
tensor(0.1559367180, grad_fn=<DivBackward0>)
tensor(0.1560080498, grad_fn=<DivBackward0>)
tensor(0.1580387950, grad_fn=<DivBackward0>)
tensor(0.1572643220, grad_fn=<DivBackward0>)
tensor(0.1569682062, grad_fn=<DivBackward0>)
tensor(0.1571002752, grad_fn=<DivBackward0>)
tensor(0.1559475511, grad_fn=<DivBackward0>)
tensor(0.1566598564, grad_fn=<DivBackward0>)
tensor(0.1568379104, grad_fn=<DivBackward0>)
tensor(0.1567723900, grad_fn=<DivBackward0>)
tensor(0.1558481157, grad_fn=<DivBackward0>)
tensor(0.1559448540, grad_fn=<DivBackward0>)
tensor(0.1575627923, grad_fn=<DivBackward0>)
tensor(0.1559488624, grad_fn=<DivBackward0>)
tensor(0.1561251134, grad_fn=<DivBackward0>)
tensor(0.1561571211, grad_fn=<DivBackward0>)
tensor(0.1571596414, grad_fn=<DivBackward0>)
tensor(0.1564635485, grad_fn=<DivBackward0>)
tensor(0.1564379632, grad_fn=<DivBackward0>)
tensor(0.1571591347, grad_fn=<DivBackward0>)
tensor(0.1548572928, grad_fn=<DivBackward0>)
tensor(0.1550510675, grad_fn=<DivBackward0>)
tensor(0.1554031819, grad_fn=<DivBackward0>)
tensor(0.1557241380, grad_fn=<DivBackward0>)
tensor(0.1555843800, grad_fn=<DivBackward0>)
tensor(0.1553380787, grad_fn=<DivBackward0>)
tensor(0.1551950276, grad_fn=<DivBackward0>)
tensor(0.1556594372, grad_fn=<DivBackward0>)
tensor(0.1577435881, grad_fn=<DivBackward0>)
tensor(0.1568117142, grad_fn=<DivBackward0>)
tensor(0.1560311615, grad_fn=<DivBackward0>)
tensor(0.1561026275, grad_fn=<DivBackward0>)
tensor(0.1559696048, grad_fn=<DivBackward0>)
tensor(0.1554071009, grad_fn=<DivBackward0>)
tensor(0.1555477828, grad_fn=<DivBackward0>)
tensor(0.1546661705, grad_fn=<DivBackward0>)
tensor(0.1559291780, grad_fn=<DivBackward0>)
tensor(0.1546223760, grad_fn=<DivBackward0>)
tensor(0.1466143280, grad_fn=<DivBackward0>)
tensor(0.1446735412, grad_fn=<DivBackward0>)
tensor(0.1440116316, grad_fn=<DivBackward0>)
tensor(0.1453297883, grad_fn=<DivBackward0>)
tensor(0.1439556181, grad_fn=<DivBackward0>)
tensor(0.1436075270, grad_fn=<DivBackward0>)
tensor(0.1443106085, grad_fn=<DivBackward0>)
tensor(0.1452538520, grad_fn=<DivBackward0>)
tensor(0.1445860565, grad_fn=<DivBackward0>)
tensor(0.1460150331, grad_fn=<DivBackward0>)
tensor(0.1457844824, grad_fn=<DivBackward0>)
tensor(0.1458502263, grad_fn=<DivBackward0>)
tensor(0.1446002126, grad_fn=<DivBackward0>)
tensor(0.1445778161, grad_fn=<DivBackward0>)
tensor(0.1442337632, grad_fn=<DivBackward0>)
tensor(0.1452808827, grad_fn=<DivBackward0>)
tensor(0.1459352523, grad_fn=<DivBackward0>)
tensor(0.1472290158, grad_fn=<DivBackward0>)
tensor(0.1454784572, grad_fn=<DivBackward0>)
tensor(0.1447027773, grad_fn=<DivBackward0>)
tensor(0.1451136917, grad_fn=<DivBackward0>)
tensor(0.1470355541, grad_fn=<DivBackward0>)
tensor(0.1464247555, grad_fn=<DivBackward0>)
tensor(0.1464942396, grad_fn=<DivBackward0>)
tensor(0.1458308101, grad_fn=<DivBackward0>)
