[930, 0, 7, 4, 2, 13, 15, 3, 4, 2]
[0, 1099, 9, 4, 3, 4, 4, 2, 6, 4]
[10, 15, 883, 28, 15, 2, 19, 21, 34, 5]
[5, 11, 38, 872, 2, 29, 6, 13, 23, 11]
[3, 6, 6, 1, 775, 3, 20, 7, 7, 154]
[14, 8, 9, 72, 16, 703, 17, 12, 32, 9]
[23, 6, 11, 4, 20, 15, 872, 0, 6, 1]
[3, 25, 19, 10, 11, 3, 1, 878, 7, 71]
[9, 15, 15, 38, 17, 36, 24, 9, 783, 28]
[13, 5, 2, 16, 47, 14, 1, 29, 15, 867]
