tensor(0.2670427263, grad_fn=<DivBackward0>)
tensor(0.1662597209, grad_fn=<DivBackward0>)
tensor(0.1604649276, grad_fn=<DivBackward0>)
tensor(0.1572594643, grad_fn=<DivBackward0>)
tensor(0.1554552466, grad_fn=<DivBackward0>)
tensor(0.1548749208, grad_fn=<DivBackward0>)
tensor(0.1535277665, grad_fn=<DivBackward0>)
tensor(0.1523984969, grad_fn=<DivBackward0>)
tensor(0.1535118818, grad_fn=<DivBackward0>)
tensor(0.1524162292, grad_fn=<DivBackward0>)
tensor(0.1509640664, grad_fn=<DivBackward0>)
tensor(0.1524123698, grad_fn=<DivBackward0>)
tensor(0.1514320672, grad_fn=<DivBackward0>)
tensor(0.1513382345, grad_fn=<DivBackward0>)
tensor(0.1495469213, grad_fn=<DivBackward0>)
tensor(0.1504074931, grad_fn=<DivBackward0>)
tensor(0.1512526870, grad_fn=<DivBackward0>)
tensor(0.1503804475, grad_fn=<DivBackward0>)
tensor(0.1520074010, grad_fn=<DivBackward0>)
tensor(0.1510014534, grad_fn=<DivBackward0>)
tensor(0.1503988504, grad_fn=<DivBackward0>)
tensor(0.1500682235, grad_fn=<DivBackward0>)
tensor(0.1502379924, grad_fn=<DivBackward0>)
tensor(0.1491289586, grad_fn=<DivBackward0>)
tensor(0.1491941661, grad_fn=<DivBackward0>)
tensor(0.1511806399, grad_fn=<DivBackward0>)
tensor(0.1499536484, grad_fn=<DivBackward0>)
tensor(0.1494563222, grad_fn=<DivBackward0>)
tensor(0.1502209604, grad_fn=<DivBackward0>)
tensor(0.1496929079, grad_fn=<DivBackward0>)
tensor(0.1491944641, grad_fn=<DivBackward0>)
tensor(0.1493313015, grad_fn=<DivBackward0>)
tensor(0.1491454244, grad_fn=<DivBackward0>)
tensor(0.1500214636, grad_fn=<DivBackward0>)
tensor(0.1497802287, grad_fn=<DivBackward0>)
tensor(0.1491838396, grad_fn=<DivBackward0>)
tensor(0.1499870121, grad_fn=<DivBackward0>)
tensor(0.1505026519, grad_fn=<DivBackward0>)
tensor(0.1499765664, grad_fn=<DivBackward0>)
tensor(0.1483699232, grad_fn=<DivBackward0>)
tensor(0.1487742066, grad_fn=<DivBackward0>)
tensor(0.1481385231, grad_fn=<DivBackward0>)
tensor(0.1491533220, grad_fn=<DivBackward0>)
tensor(0.1492457539, grad_fn=<DivBackward0>)
tensor(0.1499104500, grad_fn=<DivBackward0>)
tensor(0.1489612758, grad_fn=<DivBackward0>)
tensor(0.1491428018, grad_fn=<DivBackward0>)
tensor(0.1488724947, grad_fn=<DivBackward0>)
tensor(0.1500042677, grad_fn=<DivBackward0>)
tensor(0.1491925120, grad_fn=<DivBackward0>)
tensor(0.1480573118, grad_fn=<DivBackward0>)
tensor(0.1490257829, grad_fn=<DivBackward0>)
tensor(0.1494518667, grad_fn=<DivBackward0>)
tensor(0.1488696337, grad_fn=<DivBackward0>)
tensor(0.1492610425, grad_fn=<DivBackward0>)
tensor(0.1486211270, grad_fn=<DivBackward0>)
tensor(0.1483089775, grad_fn=<DivBackward0>)
tensor(0.1491066217, grad_fn=<DivBackward0>)
tensor(0.1482574791, grad_fn=<DivBackward0>)
tensor(0.1499511600, grad_fn=<DivBackward0>)
tensor(0.1481841803, grad_fn=<DivBackward0>)
tensor(0.1490312219, grad_fn=<DivBackward0>)
tensor(0.1490916908, grad_fn=<DivBackward0>)
tensor(0.1485895663, grad_fn=<DivBackward0>)
tensor(0.1490162164, grad_fn=<DivBackward0>)
tensor(0.1487925649, grad_fn=<DivBackward0>)
tensor(0.1479628384, grad_fn=<DivBackward0>)
tensor(0.1493372321, grad_fn=<DivBackward0>)
tensor(0.1492530257, grad_fn=<DivBackward0>)
tensor(0.1475152075, grad_fn=<DivBackward0>)
tensor(0.1490765363, grad_fn=<DivBackward0>)
tensor(0.1488806158, grad_fn=<DivBackward0>)
tensor(0.1484299302, grad_fn=<DivBackward0>)
tensor(0.1486631036, grad_fn=<DivBackward0>)
tensor(0.1478992552, grad_fn=<DivBackward0>)
tensor(0.1478660405, grad_fn=<DivBackward0>)
tensor(0.1490713656, grad_fn=<DivBackward0>)
tensor(0.1489027739, grad_fn=<DivBackward0>)
tensor(0.1487403661, grad_fn=<DivBackward0>)
tensor(0.1478324085, grad_fn=<DivBackward0>)
tensor(0.1478650272, grad_fn=<DivBackward0>)
tensor(0.1468393505, grad_fn=<DivBackward0>)
tensor(0.1474394798, grad_fn=<DivBackward0>)
tensor(0.1486939937, grad_fn=<DivBackward0>)
tensor(0.1481965482, grad_fn=<DivBackward0>)
tensor(0.1489566863, grad_fn=<DivBackward0>)
tensor(0.1472269744, grad_fn=<DivBackward0>)
tensor(0.1479781270, grad_fn=<DivBackward0>)
tensor(0.1477054209, grad_fn=<DivBackward0>)
tensor(0.1485367417, grad_fn=<DivBackward0>)
tensor(0.1480071247, grad_fn=<DivBackward0>)
tensor(0.1487040967, grad_fn=<DivBackward0>)
tensor(0.1483458728, grad_fn=<DivBackward0>)
tensor(0.1484783292, grad_fn=<DivBackward0>)
