[919, 0, 7, 3, 2, 17, 12, 6, 12, 2]
[0, 1093, 7, 3, 3, 9, 3, 2, 14, 1]
[16, 12, 871, 17, 20, 8, 21, 25, 34, 8]
[10, 13, 31, 797, 2, 62, 11, 23, 40, 21]
[6, 8, 5, 0, 826, 10, 13, 6, 11, 97]
[14, 11, 6, 39, 12, 748, 25, 4, 25, 8]
[10, 3, 10, 0, 11, 18, 900, 1, 3, 2]
[5, 17, 14, 6, 12, 11, 0, 904, 5, 54]
[7, 30, 20, 17, 9, 59, 11, 3, 800, 18]
[7, 7, 2, 10, 58, 14, 4, 52, 7, 848]
