tensor(0.5712091327, grad_fn=<DivBackward0>)
tensor(0.4679548144, grad_fn=<DivBackward0>)
tensor(0.4106185734, grad_fn=<DivBackward0>)
tensor(0.3867534995, grad_fn=<DivBackward0>)
tensor(0.3652464449, grad_fn=<DivBackward0>)
tensor(0.3667360544, grad_fn=<DivBackward0>)
tensor(0.3606072366, grad_fn=<DivBackward0>)
tensor(0.3527490795, grad_fn=<DivBackward0>)
tensor(0.3548253179, grad_fn=<DivBackward0>)
tensor(0.3578912914, grad_fn=<DivBackward0>)
tensor(0.3584422171, grad_fn=<DivBackward0>)
tensor(0.3535023332, grad_fn=<DivBackward0>)
tensor(0.3534699380, grad_fn=<DivBackward0>)
tensor(0.3473441601, grad_fn=<DivBackward0>)
tensor(0.3463445008, grad_fn=<DivBackward0>)
tensor(0.3495131731, grad_fn=<DivBackward0>)
tensor(0.3543307185, grad_fn=<DivBackward0>)
tensor(0.3577938378, grad_fn=<DivBackward0>)
tensor(0.3522261083, grad_fn=<DivBackward0>)
tensor(0.3497670889, grad_fn=<DivBackward0>)
tensor(0.3466074765, grad_fn=<DivBackward0>)
tensor(0.3497131765, grad_fn=<DivBackward0>)
tensor(0.3494359851, grad_fn=<DivBackward0>)
tensor(0.3541357517, grad_fn=<DivBackward0>)
tensor(0.3496463895, grad_fn=<DivBackward0>)
tensor(0.3570268154, grad_fn=<DivBackward0>)
tensor(0.3435853124, grad_fn=<DivBackward0>)
tensor(0.3517161906, grad_fn=<DivBackward0>)
tensor(0.3499043286, grad_fn=<DivBackward0>)
tensor(0.3505740166, grad_fn=<DivBackward0>)
tensor(0.3439522982, grad_fn=<DivBackward0>)
tensor(0.3494133353, grad_fn=<DivBackward0>)
tensor(0.3544511199, grad_fn=<DivBackward0>)
tensor(0.3478178680, grad_fn=<DivBackward0>)
tensor(0.3515273929, grad_fn=<DivBackward0>)
tensor(0.3495711982, grad_fn=<DivBackward0>)
tensor(0.3440351188, grad_fn=<DivBackward0>)
tensor(0.3487667143, grad_fn=<DivBackward0>)
tensor(0.3447579443, grad_fn=<DivBackward0>)
tensor(0.3496404588, grad_fn=<DivBackward0>)
tensor(0.3517449796, grad_fn=<DivBackward0>)
tensor(0.3484459519, grad_fn=<DivBackward0>)
tensor(0.3483666182, grad_fn=<DivBackward0>)
