tensor(0.2737129927, grad_fn=<DivBackward0>)
tensor(0.1949368268, grad_fn=<DivBackward0>)
tensor(0.1900786608, grad_fn=<DivBackward0>)
tensor(0.1881801635, grad_fn=<DivBackward0>)
tensor(0.1874871701, grad_fn=<DivBackward0>)
tensor(0.1868637800, grad_fn=<DivBackward0>)
tensor(0.1862717122, grad_fn=<DivBackward0>)
tensor(0.1846280098, grad_fn=<DivBackward0>)
tensor(0.1847254634, grad_fn=<DivBackward0>)
tensor(0.1830828339, grad_fn=<DivBackward0>)
tensor(0.1823665649, grad_fn=<DivBackward0>)
tensor(0.1833127737, grad_fn=<DivBackward0>)
tensor(0.1819813102, grad_fn=<DivBackward0>)
tensor(0.1810295880, grad_fn=<DivBackward0>)
tensor(0.1806024611, grad_fn=<DivBackward0>)
tensor(0.1818141937, grad_fn=<DivBackward0>)
tensor(0.1802727431, grad_fn=<DivBackward0>)
tensor(0.1811264157, grad_fn=<DivBackward0>)
tensor(0.1803466380, grad_fn=<DivBackward0>)
tensor(0.1805276871, grad_fn=<DivBackward0>)
tensor(0.1802405119, grad_fn=<DivBackward0>)
tensor(0.1790692955, grad_fn=<DivBackward0>)
tensor(0.1808151752, grad_fn=<DivBackward0>)
tensor(0.1800342053, grad_fn=<DivBackward0>)
tensor(0.1803466529, grad_fn=<DivBackward0>)
tensor(0.1799668074, grad_fn=<DivBackward0>)
tensor(0.1788753569, grad_fn=<DivBackward0>)
tensor(0.1810072511, grad_fn=<DivBackward0>)
tensor(0.1807654202, grad_fn=<DivBackward0>)
tensor(0.1798910350, grad_fn=<DivBackward0>)
tensor(0.1795966029, grad_fn=<DivBackward0>)
tensor(0.1803074628, grad_fn=<DivBackward0>)
tensor(0.1804165840, grad_fn=<DivBackward0>)
tensor(0.1810884923, grad_fn=<DivBackward0>)
tensor(0.1804780811, grad_fn=<DivBackward0>)
tensor(0.1800889373, grad_fn=<DivBackward0>)
tensor(0.1804372668, grad_fn=<DivBackward0>)
tensor(0.1820084602, grad_fn=<DivBackward0>)
tensor(0.1814051270, grad_fn=<DivBackward0>)
tensor(0.1797588319, grad_fn=<DivBackward0>)
tensor(0.1807579547, grad_fn=<DivBackward0>)
tensor(0.1803894490, grad_fn=<DivBackward0>)
tensor(0.1814556569, grad_fn=<DivBackward0>)
tensor(0.1812960207, grad_fn=<DivBackward0>)
tensor(0.1815039068, grad_fn=<DivBackward0>)
tensor(0.1817020029, grad_fn=<DivBackward0>)
tensor(0.1812578738, grad_fn=<DivBackward0>)
tensor(0.1811336130, grad_fn=<DivBackward0>)
tensor(0.1813639700, grad_fn=<DivBackward0>)
tensor(0.1795685440, grad_fn=<DivBackward0>)
tensor(0.1811784804, grad_fn=<DivBackward0>)
