[779, 9, 30, 57, 5, 12, 86, 1, 21, 0]
[14, 929, 6, 38, 7, 2, 2, 0, 2, 0]
[51, 4, 647, 18, 118, 9, 137, 1, 15, 0]
[87, 14, 14, 771, 34, 12, 57, 2, 9, 0]
[19, 3, 134, 40, 656, 3, 135, 0, 10, 0]
[8, 1, 1, 5, 0, 868, 5, 74, 7, 31]
[225, 2, 155, 26, 102, 19, 437, 2, 32, 0]
[2, 0, 0, 2, 0, 89, 4, 835, 4, 64]
[12, 0, 9, 14, 8, 45, 26, 5, 877, 4]
[0, 0, 0, 1, 0, 50, 1, 44, 5, 899]
