tensor(0.2641679049, grad_fn=<DivBackward0>)
tensor(0.1667373329, grad_fn=<DivBackward0>)
tensor(0.1595430374, grad_fn=<DivBackward0>)
tensor(0.1559020728, grad_fn=<DivBackward0>)
tensor(0.1556293517, grad_fn=<DivBackward0>)
tensor(0.1537851840, grad_fn=<DivBackward0>)
tensor(0.1522953659, grad_fn=<DivBackward0>)
tensor(0.1515219957, grad_fn=<DivBackward0>)
tensor(0.1511877626, grad_fn=<DivBackward0>)
tensor(0.1516654789, grad_fn=<DivBackward0>)
tensor(0.1494410038, grad_fn=<DivBackward0>)
tensor(0.1513376087, grad_fn=<DivBackward0>)
tensor(0.1506584734, grad_fn=<DivBackward0>)
tensor(0.1505239159, grad_fn=<DivBackward0>)
tensor(0.1491561830, grad_fn=<DivBackward0>)
tensor(0.1494655162, grad_fn=<DivBackward0>)
tensor(0.1488380879, grad_fn=<DivBackward0>)
tensor(0.1506999284, grad_fn=<DivBackward0>)
tensor(0.1484760195, grad_fn=<DivBackward0>)
tensor(0.1485417783, grad_fn=<DivBackward0>)
tensor(0.1480909288, grad_fn=<DivBackward0>)
tensor(0.1490889043, grad_fn=<DivBackward0>)
tensor(0.1493906379, grad_fn=<DivBackward0>)
tensor(0.1473962665, grad_fn=<DivBackward0>)
tensor(0.1483479291, grad_fn=<DivBackward0>)
tensor(0.1487304717, grad_fn=<DivBackward0>)
tensor(0.1480663568, grad_fn=<DivBackward0>)
tensor(0.1486465782, grad_fn=<DivBackward0>)
tensor(0.1474144459, grad_fn=<DivBackward0>)
tensor(0.1484114528, grad_fn=<DivBackward0>)
tensor(0.1492007524, grad_fn=<DivBackward0>)
tensor(0.1475868374, grad_fn=<DivBackward0>)
tensor(0.1477231234, grad_fn=<DivBackward0>)
tensor(0.1485608220, grad_fn=<DivBackward0>)
tensor(0.1481934041, grad_fn=<DivBackward0>)
tensor(0.1485421062, grad_fn=<DivBackward0>)
tensor(0.1487807333, grad_fn=<DivBackward0>)
tensor(0.1486316770, grad_fn=<DivBackward0>)
tensor(0.1483628303, grad_fn=<DivBackward0>)
tensor(0.1486647278, grad_fn=<DivBackward0>)
tensor(0.1482172161, grad_fn=<DivBackward0>)
tensor(0.1476081163, grad_fn=<DivBackward0>)
tensor(0.1478142291, grad_fn=<DivBackward0>)
tensor(0.1483574212, grad_fn=<DivBackward0>)
tensor(0.1486883014, grad_fn=<DivBackward0>)
tensor(0.1486099064, grad_fn=<DivBackward0>)
tensor(0.1470582783, grad_fn=<DivBackward0>)
tensor(0.1482224613, grad_fn=<DivBackward0>)
tensor(0.1491709203, grad_fn=<DivBackward0>)
tensor(0.1490529329, grad_fn=<DivBackward0>)
tensor(0.1481240392, grad_fn=<DivBackward0>)
tensor(0.1488806307, grad_fn=<DivBackward0>)
tensor(0.1483704895, grad_fn=<DivBackward0>)
tensor(0.1489235908, grad_fn=<DivBackward0>)
tensor(0.1495443881, grad_fn=<DivBackward0>)
tensor(0.1478212625, grad_fn=<DivBackward0>)
tensor(0.1476122737, grad_fn=<DivBackward0>)
tensor(0.1487313807, grad_fn=<DivBackward0>)
tensor(0.1488157660, grad_fn=<DivBackward0>)
tensor(0.1502709091, grad_fn=<DivBackward0>)
tensor(0.1475278288, grad_fn=<DivBackward0>)
tensor(0.1485123336, grad_fn=<DivBackward0>)
tensor(0.1487124711, grad_fn=<DivBackward0>)
tensor(0.1488089263, grad_fn=<DivBackward0>)
tensor(0.1488716006, grad_fn=<DivBackward0>)
tensor(0.1482370645, grad_fn=<DivBackward0>)
tensor(0.1483817995, grad_fn=<DivBackward0>)
tensor(0.1495373547, grad_fn=<DivBackward0>)
tensor(0.1473370492, grad_fn=<DivBackward0>)
tensor(0.1484881341, grad_fn=<DivBackward0>)
tensor(0.1488894820, grad_fn=<DivBackward0>)
tensor(0.1481133848, grad_fn=<DivBackward0>)
tensor(0.1473334581, grad_fn=<DivBackward0>)
tensor(0.1491410285, grad_fn=<DivBackward0>)
tensor(0.1476572305, grad_fn=<DivBackward0>)
tensor(0.1483621150, grad_fn=<DivBackward0>)
tensor(0.1476857215, grad_fn=<DivBackward0>)
tensor(0.1484841853, grad_fn=<DivBackward0>)
tensor(0.1486628354, grad_fn=<DivBackward0>)
tensor(0.1475832164, grad_fn=<DivBackward0>)
tensor(0.1486138999, grad_fn=<DivBackward0>)
tensor(0.1469030976, grad_fn=<DivBackward0>)
tensor(0.1466972083, grad_fn=<DivBackward0>)
tensor(0.1473818272, grad_fn=<DivBackward0>)
tensor(0.1472559422, grad_fn=<DivBackward0>)
tensor(0.1476504058, grad_fn=<DivBackward0>)
tensor(0.1474190354, grad_fn=<DivBackward0>)
tensor(0.1477961987, grad_fn=<DivBackward0>)
tensor(0.1490076780, grad_fn=<DivBackward0>)
tensor(0.1495147198, grad_fn=<DivBackward0>)
tensor(0.1473667026, grad_fn=<DivBackward0>)
tensor(0.1471595168, grad_fn=<DivBackward0>)
tensor(0.1482998133, grad_fn=<DivBackward0>)
tensor(0.1486149281, grad_fn=<DivBackward0>)
tensor(0.1462250203, grad_fn=<DivBackward0>)
tensor(0.1473823488, grad_fn=<DivBackward0>)
tensor(0.1493207365, grad_fn=<DivBackward0>)
tensor(0.1496851891, grad_fn=<DivBackward0>)
tensor(0.1483709961, grad_fn=<DivBackward0>)
tensor(0.1479688287, grad_fn=<DivBackward0>)
tensor(0.1382350773, grad_fn=<DivBackward0>)
tensor(0.1376389116, grad_fn=<DivBackward0>)
tensor(0.1354238540, grad_fn=<DivBackward0>)
tensor(0.1355252713, grad_fn=<DivBackward0>)
tensor(0.1354640722, grad_fn=<DivBackward0>)
tensor(0.1359978169, grad_fn=<DivBackward0>)
tensor(0.1358243227, grad_fn=<DivBackward0>)
tensor(0.1363648176, grad_fn=<DivBackward0>)
tensor(0.1365113854, grad_fn=<DivBackward0>)
tensor(0.1368920207, grad_fn=<DivBackward0>)
tensor(0.1362318695, grad_fn=<DivBackward0>)
tensor(0.1369650215, grad_fn=<DivBackward0>)
tensor(0.1365538090, grad_fn=<DivBackward0>)
tensor(0.1373497844, grad_fn=<DivBackward0>)
tensor(0.1368589252, grad_fn=<DivBackward0>)
tensor(0.1378794461, grad_fn=<DivBackward0>)
tensor(0.1368062794, grad_fn=<DivBackward0>)
tensor(0.1383290738, grad_fn=<DivBackward0>)
tensor(0.1382123679, grad_fn=<DivBackward0>)
tensor(0.1375933439, grad_fn=<DivBackward0>)
tensor(0.1379314363, grad_fn=<DivBackward0>)
tensor(0.1382060945, grad_fn=<DivBackward0>)
tensor(0.1384558678, grad_fn=<DivBackward0>)
tensor(0.1382181197, grad_fn=<DivBackward0>)
tensor(0.1394593418, grad_fn=<DivBackward0>)
tensor(0.1401481926, grad_fn=<DivBackward0>)
tensor(0.1389805079, grad_fn=<DivBackward0>)
tensor(0.1387533396, grad_fn=<DivBackward0>)
tensor(0.1388935149, grad_fn=<DivBackward0>)
tensor(0.1391437501, grad_fn=<DivBackward0>)
tensor(0.1398003548, grad_fn=<DivBackward0>)
tensor(0.1388465911, grad_fn=<DivBackward0>)
tensor(0.1393579841, grad_fn=<DivBackward0>)
tensor(0.1384715587, grad_fn=<DivBackward0>)
tensor(0.1386044770, grad_fn=<DivBackward0>)
tensor(0.1395287812, grad_fn=<DivBackward0>)
tensor(0.1404141635, grad_fn=<DivBackward0>)
tensor(0.1393460035, grad_fn=<DivBackward0>)
tensor(0.1397449076, grad_fn=<DivBackward0>)
tensor(0.1385033876, grad_fn=<DivBackward0>)
tensor(0.1393444389, grad_fn=<DivBackward0>)
tensor(0.1409653276, grad_fn=<DivBackward0>)
tensor(0.1411045641, grad_fn=<DivBackward0>)
tensor(0.1388047189, grad_fn=<DivBackward0>)
tensor(0.1397307813, grad_fn=<DivBackward0>)
tensor(0.1397383064, grad_fn=<DivBackward0>)
tensor(0.1396823972, grad_fn=<DivBackward0>)
tensor(0.1393295825, grad_fn=<DivBackward0>)
tensor(0.1406892091, grad_fn=<DivBackward0>)
tensor(0.1388964355, grad_fn=<DivBackward0>)
tensor(0.1352508068, grad_fn=<DivBackward0>)
tensor(0.1339535564, grad_fn=<DivBackward0>)
tensor(0.1320690364, grad_fn=<DivBackward0>)
tensor(0.1341264695, grad_fn=<DivBackward0>)
tensor(0.1335439235, grad_fn=<DivBackward0>)
tensor(0.1337900609, grad_fn=<DivBackward0>)
tensor(0.1330837011, grad_fn=<DivBackward0>)
tensor(0.1330754161, grad_fn=<DivBackward0>)
tensor(0.1338058412, grad_fn=<DivBackward0>)
tensor(0.1345666945, grad_fn=<DivBackward0>)
tensor(0.1351161748, grad_fn=<DivBackward0>)
tensor(0.1351063102, grad_fn=<DivBackward0>)
tensor(0.1340644360, grad_fn=<DivBackward0>)
tensor(0.1349541396, grad_fn=<DivBackward0>)
tensor(0.1352496296, grad_fn=<DivBackward0>)
tensor(0.1355002522, grad_fn=<DivBackward0>)
tensor(0.1338063031, grad_fn=<DivBackward0>)
tensor(0.1352547705, grad_fn=<DivBackward0>)
tensor(0.1356758475, grad_fn=<DivBackward0>)
tensor(0.1352967173, grad_fn=<DivBackward0>)
tensor(0.1354446858, grad_fn=<DivBackward0>)
tensor(0.1361866742, grad_fn=<DivBackward0>)
tensor(0.1350000948, grad_fn=<DivBackward0>)
tensor(0.1346774101, grad_fn=<DivBackward0>)
tensor(0.1367381066, grad_fn=<DivBackward0>)
tensor(0.1368580461, grad_fn=<DivBackward0>)
tensor(0.1357623935, grad_fn=<DivBackward0>)
tensor(0.1374064684, grad_fn=<DivBackward0>)
tensor(0.1371516138, grad_fn=<DivBackward0>)
tensor(0.1359829158, grad_fn=<DivBackward0>)
tensor(0.1366461217, grad_fn=<DivBackward0>)
tensor(0.1376402974, grad_fn=<DivBackward0>)
tensor(0.1373186409, grad_fn=<DivBackward0>)
tensor(0.1368638277, grad_fn=<DivBackward0>)
tensor(0.1374816000, grad_fn=<DivBackward0>)
tensor(0.1359597147, grad_fn=<DivBackward0>)
tensor(0.1371900290, grad_fn=<DivBackward0>)
tensor(0.1381619126, grad_fn=<DivBackward0>)
tensor(0.1365167946, grad_fn=<DivBackward0>)
tensor(0.1365027577, grad_fn=<DivBackward0>)
tensor(0.1376992464, grad_fn=<DivBackward0>)
tensor(0.1385256946, grad_fn=<DivBackward0>)
tensor(0.1380023062, grad_fn=<DivBackward0>)
tensor(0.1373981833, grad_fn=<DivBackward0>)
tensor(0.1386030465, grad_fn=<DivBackward0>)
tensor(0.1391117573, grad_fn=<DivBackward0>)
tensor(0.1391335726, grad_fn=<DivBackward0>)
tensor(0.1374700069, grad_fn=<DivBackward0>)
tensor(0.1382770240, grad_fn=<DivBackward0>)
tensor(0.1375498772, grad_fn=<DivBackward0>)
tensor(0.1336482316, grad_fn=<DivBackward0>)
tensor(0.1324536949, grad_fn=<DivBackward0>)
tensor(0.1307322532, grad_fn=<DivBackward0>)
tensor(0.1324717999, grad_fn=<DivBackward0>)
tensor(0.1309220642, grad_fn=<DivBackward0>)
tensor(0.1311164051, grad_fn=<DivBackward0>)
tensor(0.1313183755, grad_fn=<DivBackward0>)
tensor(0.1328497529, grad_fn=<DivBackward0>)
tensor(0.1319567710, grad_fn=<DivBackward0>)
tensor(0.1323411316, grad_fn=<DivBackward0>)
tensor(0.1327061653, grad_fn=<DivBackward0>)
tensor(0.1330982149, grad_fn=<DivBackward0>)
tensor(0.1327711791, grad_fn=<DivBackward0>)
tensor(0.1334632933, grad_fn=<DivBackward0>)
tensor(0.1331473738, grad_fn=<DivBackward0>)
tensor(0.1333208978, grad_fn=<DivBackward0>)
tensor(0.1334300190, grad_fn=<DivBackward0>)
tensor(0.1341949403, grad_fn=<DivBackward0>)
tensor(0.1342995316, grad_fn=<DivBackward0>)
tensor(0.1347859949, grad_fn=<DivBackward0>)
