[941, 0, 2, 3, 0, 12, 12, 5, 3, 2]
[0, 1077, 5, 15, 0, 3, 6, 4, 21, 4]
[17, 7, 868, 30, 16, 3, 21, 27, 40, 3]
[4, 2, 29, 873, 1, 38, 3, 19, 31, 10]
[3, 4, 5, 2, 810, 3, 19, 12, 8, 116]
[14, 3, 4, 44, 6, 754, 16, 14, 23, 14]
[21, 2, 7, 6, 9, 16, 887, 3, 6, 1]
[3, 16, 27, 10, 9, 3, 1, 912, 6, 41]
[10, 6, 12, 37, 9, 51, 28, 14, 790, 17]
[13, 5, 5, 16, 53, 12, 1, 55, 16, 833]
