tensor(0.5535437465, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4573513269, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4083856940, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3841772079, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3779661357, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3647041023, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3658525646, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3488927484, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3484214544, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3483178318, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3363123834, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3367579877, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3397892714, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3343831599, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3289664686, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3241713643, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3244887888, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3235425353, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3299089372, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3237854242, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3209755123, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3244000971, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3224122822, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3254756629, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3237558603, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3249422014, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3174743354, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3228623569, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3229022622, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3154208064, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3197636306, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3231616318, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3248689175, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3181847036, device='cuda:1', grad_fn=<DivBackward0>)
