tensor(0.2692973614, grad_fn=<DivBackward0>)
tensor(0.1674938202, grad_fn=<DivBackward0>)
tensor(0.1593312323, grad_fn=<DivBackward0>)
tensor(0.1574460864, grad_fn=<DivBackward0>)
tensor(0.1546079069, grad_fn=<DivBackward0>)
tensor(0.1548696309, grad_fn=<DivBackward0>)
tensor(0.1553560197, grad_fn=<DivBackward0>)
tensor(0.1538901925, grad_fn=<DivBackward0>)
tensor(0.1533034444, grad_fn=<DivBackward0>)
tensor(0.1513954550, grad_fn=<DivBackward0>)
tensor(0.1513982713, grad_fn=<DivBackward0>)
tensor(0.1512134522, grad_fn=<DivBackward0>)
tensor(0.1506922096, grad_fn=<DivBackward0>)
tensor(0.1511517614, grad_fn=<DivBackward0>)
tensor(0.1508687884, grad_fn=<DivBackward0>)
tensor(0.1498879045, grad_fn=<DivBackward0>)
tensor(0.1510348618, grad_fn=<DivBackward0>)
tensor(0.1518136263, grad_fn=<DivBackward0>)
tensor(0.1509229839, grad_fn=<DivBackward0>)
tensor(0.1512192190, grad_fn=<DivBackward0>)
tensor(0.1502652913, grad_fn=<DivBackward0>)
tensor(0.1504385471, grad_fn=<DivBackward0>)
tensor(0.1514267921, grad_fn=<DivBackward0>)
tensor(0.1508066505, grad_fn=<DivBackward0>)
tensor(0.1505994648, grad_fn=<DivBackward0>)
tensor(0.1498614699, grad_fn=<DivBackward0>)
tensor(0.1501552314, grad_fn=<DivBackward0>)
tensor(0.1515291482, grad_fn=<DivBackward0>)
tensor(0.1510536671, grad_fn=<DivBackward0>)
tensor(0.1512232125, grad_fn=<DivBackward0>)
tensor(0.1507715732, grad_fn=<DivBackward0>)
tensor(0.1507833153, grad_fn=<DivBackward0>)
tensor(0.1505127400, grad_fn=<DivBackward0>)
tensor(0.1497579366, grad_fn=<DivBackward0>)
tensor(0.1510428935, grad_fn=<DivBackward0>)
tensor(0.1497453451, grad_fn=<DivBackward0>)
tensor(0.1500849575, grad_fn=<DivBackward0>)
tensor(0.1501230896, grad_fn=<DivBackward0>)
tensor(0.1499863267, grad_fn=<DivBackward0>)
tensor(0.1503466666, grad_fn=<DivBackward0>)
tensor(0.1500945389, grad_fn=<DivBackward0>)
tensor(0.1508980244, grad_fn=<DivBackward0>)
tensor(0.1510798633, grad_fn=<DivBackward0>)
tensor(0.1503443271, grad_fn=<DivBackward0>)
tensor(0.1505977958, grad_fn=<DivBackward0>)
tensor(0.1511229724, grad_fn=<DivBackward0>)
tensor(0.1511136889, grad_fn=<DivBackward0>)
tensor(0.1504698992, grad_fn=<DivBackward0>)
tensor(0.1510576606, grad_fn=<DivBackward0>)
tensor(0.1509267092, grad_fn=<DivBackward0>)
tensor(0.1507358998, grad_fn=<DivBackward0>)
tensor(0.1501617730, grad_fn=<DivBackward0>)
tensor(0.1501869857, grad_fn=<DivBackward0>)
tensor(0.1522947550, grad_fn=<DivBackward0>)
tensor(0.1512725055, grad_fn=<DivBackward0>)
tensor(0.1515812278, grad_fn=<DivBackward0>)
tensor(0.1501338929, grad_fn=<DivBackward0>)
tensor(0.1506380737, grad_fn=<DivBackward0>)
tensor(0.1506984234, grad_fn=<DivBackward0>)
tensor(0.1502713561, grad_fn=<DivBackward0>)
tensor(0.1498637646, grad_fn=<DivBackward0>)
tensor(0.1501966119, grad_fn=<DivBackward0>)
tensor(0.1512725800, grad_fn=<DivBackward0>)
tensor(0.1503827721, grad_fn=<DivBackward0>)
tensor(0.1508424282, grad_fn=<DivBackward0>)
tensor(0.1508588940, grad_fn=<DivBackward0>)
tensor(0.1490836293, grad_fn=<DivBackward0>)
tensor(0.1504406482, grad_fn=<DivBackward0>)
tensor(0.1498461217, grad_fn=<DivBackward0>)
