[933, 0, 3, 4, 2, 9, 15, 4, 10, 0]
[0, 1109, 8, 5, 1, 1, 4, 0, 7, 0]
[18, 13, 895, 23, 16, 2, 14, 13, 36, 2]
[4, 15, 30, 862, 1, 50, 5, 15, 24, 4]
[3, 9, 6, 2, 852, 4, 17, 0, 13, 76]
[17, 8, 9, 55, 14, 706, 20, 9, 47, 7]
[18, 3, 10, 2, 17, 11, 887, 3, 7, 0]
[2, 34, 25, 6, 16, 0, 0, 897, 8, 40]
[7, 22, 11, 47, 15, 33, 10, 10, 807, 12]
[10, 11, 7, 16, 74, 11, 3, 39, 21, 817]
