tensor(0.2715730667, grad_fn=<DivBackward0>)
tensor(0.1704258621, grad_fn=<DivBackward0>)
tensor(0.1609591842, grad_fn=<DivBackward0>)
tensor(0.1564607322, grad_fn=<DivBackward0>)
tensor(0.1551542729, grad_fn=<DivBackward0>)
tensor(0.1527679265, grad_fn=<DivBackward0>)
tensor(0.1514965892, grad_fn=<DivBackward0>)
tensor(0.1515590698, grad_fn=<DivBackward0>)
tensor(0.1517298520, grad_fn=<DivBackward0>)
tensor(0.1504523605, grad_fn=<DivBackward0>)
tensor(0.1514516175, grad_fn=<DivBackward0>)
tensor(0.1515044719, grad_fn=<DivBackward0>)
tensor(0.1511902958, grad_fn=<DivBackward0>)
tensor(0.1510355622, grad_fn=<DivBackward0>)
tensor(0.1507168412, grad_fn=<DivBackward0>)
tensor(0.1516938657, grad_fn=<DivBackward0>)
tensor(0.1519046724, grad_fn=<DivBackward0>)
tensor(0.1508443058, grad_fn=<DivBackward0>)
tensor(0.1524997503, grad_fn=<DivBackward0>)
tensor(0.1510628164, grad_fn=<DivBackward0>)
tensor(0.1503481269, grad_fn=<DivBackward0>)
tensor(0.1510683000, grad_fn=<DivBackward0>)
tensor(0.1522693038, grad_fn=<DivBackward0>)
tensor(0.1508069932, grad_fn=<DivBackward0>)
tensor(0.1509832293, grad_fn=<DivBackward0>)
tensor(0.1515846997, grad_fn=<DivBackward0>)
tensor(0.1510940492, grad_fn=<DivBackward0>)
tensor(0.1499087960, grad_fn=<DivBackward0>)
tensor(0.1499550343, grad_fn=<DivBackward0>)
tensor(0.1511061490, grad_fn=<DivBackward0>)
tensor(0.1512006372, grad_fn=<DivBackward0>)
tensor(0.1520278901, grad_fn=<DivBackward0>)
tensor(0.1508080810, grad_fn=<DivBackward0>)
tensor(0.1490429044, grad_fn=<DivBackward0>)
tensor(0.1500202566, grad_fn=<DivBackward0>)
tensor(0.1493681818, grad_fn=<DivBackward0>)
tensor(0.1497509331, grad_fn=<DivBackward0>)
tensor(0.1499854326, grad_fn=<DivBackward0>)
tensor(0.1495173275, grad_fn=<DivBackward0>)
tensor(0.1501064003, grad_fn=<DivBackward0>)
tensor(0.1503298879, grad_fn=<DivBackward0>)
tensor(0.1503389776, grad_fn=<DivBackward0>)
tensor(0.1507254839, grad_fn=<DivBackward0>)
tensor(0.1499571949, grad_fn=<DivBackward0>)
tensor(0.1503697783, grad_fn=<DivBackward0>)
tensor(0.1503905803, grad_fn=<DivBackward0>)
tensor(0.1509427577, grad_fn=<DivBackward0>)
tensor(0.1500477791, grad_fn=<DivBackward0>)
tensor(0.1503815800, grad_fn=<DivBackward0>)
tensor(0.1503656954, grad_fn=<DivBackward0>)
tensor(0.1503811330, grad_fn=<DivBackward0>)
tensor(0.1492533684, grad_fn=<DivBackward0>)
tensor(0.1498410851, grad_fn=<DivBackward0>)
