tensor(0.5559452772, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4645494223, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.4178449214, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3966861367, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3797242939, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3754220009, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3617255390, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3607501090, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3536013663, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3523776233, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3505807519, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3440869451, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3426929414, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3409546614, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3381729126, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3360701799, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3302752972, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3320942223, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3339205384, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3291134834, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3244571984, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3280190527, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3247464895, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3225281239, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3219478428, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3193885684, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3250277340, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3168182373, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3175924420, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3174273074, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3193469048, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3194091618, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3155919313, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3164330125, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3165292740, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3147670627, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3184028566, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3124688864, device='cuda:1', grad_fn=<DivBackward0>)
tensor(0.3125769496, device='cuda:1', grad_fn=<DivBackward0>)
