[790, 2, 11, 19, 3, 73, 42, 15, 16, 9]
[0, 1082, 11, 5, 1, 4, 7, 4, 16, 5]
[12, 48, 725, 79, 16, 6, 39, 22, 70, 15]
[5, 40, 44, 716, 2, 65, 26, 38, 65, 9]
[5, 17, 8, 0, 555, 5, 38, 12, 6, 336]
[24, 35, 19, 127, 36, 432, 59, 32, 93, 35]
[43, 10, 37, 0, 58, 18, 769, 2, 11, 10]
[4, 57, 16, 11, 9, 2, 2, 755, 13, 159]
[14, 50, 41, 64, 18, 76, 22, 19, 593, 77]
[8, 18, 6, 5, 88, 21, 6, 92, 14, 751]
