tensor(0.2599963844, grad_fn=<DivBackward0>)
tensor(0.1832521558, grad_fn=<DivBackward0>)
tensor(0.1763321310, grad_fn=<DivBackward0>)
tensor(0.1744564623, grad_fn=<DivBackward0>)
tensor(0.1729426980, grad_fn=<DivBackward0>)
tensor(0.1729103029, grad_fn=<DivBackward0>)
tensor(0.1715114266, grad_fn=<DivBackward0>)
tensor(0.1715573967, grad_fn=<DivBackward0>)
tensor(0.1704997271, grad_fn=<DivBackward0>)
tensor(0.1716011912, grad_fn=<DivBackward0>)
tensor(0.1707913429, grad_fn=<DivBackward0>)
tensor(0.1717958450, grad_fn=<DivBackward0>)
tensor(0.1702752113, grad_fn=<DivBackward0>)
tensor(0.1703099757, grad_fn=<DivBackward0>)
tensor(0.1700446457, grad_fn=<DivBackward0>)
tensor(0.1690956205, grad_fn=<DivBackward0>)
tensor(0.1697472185, grad_fn=<DivBackward0>)
tensor(0.1695280522, grad_fn=<DivBackward0>)
tensor(0.1688628644, grad_fn=<DivBackward0>)
tensor(0.1693202704, grad_fn=<DivBackward0>)
tensor(0.1694750637, grad_fn=<DivBackward0>)
tensor(0.1690577418, grad_fn=<DivBackward0>)
tensor(0.1692665368, grad_fn=<DivBackward0>)
tensor(0.1693715006, grad_fn=<DivBackward0>)
tensor(0.1691919416, grad_fn=<DivBackward0>)
tensor(0.1694650799, grad_fn=<DivBackward0>)
tensor(0.1683567017, grad_fn=<DivBackward0>)
tensor(0.1687991768, grad_fn=<DivBackward0>)
tensor(0.1689215451, grad_fn=<DivBackward0>)
tensor(0.1687618047, grad_fn=<DivBackward0>)
tensor(0.1687204242, grad_fn=<DivBackward0>)
tensor(0.1685840636, grad_fn=<DivBackward0>)
tensor(0.1691116542, grad_fn=<DivBackward0>)
tensor(0.1698505133, grad_fn=<DivBackward0>)
tensor(0.1687507182, grad_fn=<DivBackward0>)
tensor(0.1682971865, grad_fn=<DivBackward0>)
tensor(0.1687802970, grad_fn=<DivBackward0>)
tensor(0.1681835353, grad_fn=<DivBackward0>)
tensor(0.1685620844, grad_fn=<DivBackward0>)
tensor(0.1679715365, grad_fn=<DivBackward0>)
tensor(0.1682353020, grad_fn=<DivBackward0>)
tensor(0.1681768000, grad_fn=<DivBackward0>)
tensor(0.1681416035, grad_fn=<DivBackward0>)
tensor(0.1674465090, grad_fn=<DivBackward0>)
tensor(0.1687012762, grad_fn=<DivBackward0>)
tensor(0.1680838615, grad_fn=<DivBackward0>)
tensor(0.1681248248, grad_fn=<DivBackward0>)
tensor(0.1685405672, grad_fn=<DivBackward0>)
tensor(0.1676682085, grad_fn=<DivBackward0>)
tensor(0.1682158858, grad_fn=<DivBackward0>)
tensor(0.1675116420, grad_fn=<DivBackward0>)
tensor(0.1690279394, grad_fn=<DivBackward0>)
tensor(0.1686895043, grad_fn=<DivBackward0>)
tensor(0.1670691073, grad_fn=<DivBackward0>)
tensor(0.1683329642, grad_fn=<DivBackward0>)
tensor(0.1679291427, grad_fn=<DivBackward0>)
tensor(0.1672434360, grad_fn=<DivBackward0>)
tensor(0.1686166227, grad_fn=<DivBackward0>)
tensor(0.1684993804, grad_fn=<DivBackward0>)
tensor(0.1691406369, grad_fn=<DivBackward0>)
tensor(0.1677085906, grad_fn=<DivBackward0>)
tensor(0.1686838418, grad_fn=<DivBackward0>)
tensor(0.1674215347, grad_fn=<DivBackward0>)
tensor(0.1677764207, grad_fn=<DivBackward0>)
tensor(0.1689714193, grad_fn=<DivBackward0>)
tensor(0.1685259938, grad_fn=<DivBackward0>)
tensor(0.1682237685, grad_fn=<DivBackward0>)
tensor(0.1674928218, grad_fn=<DivBackward0>)
tensor(0.1690231413, grad_fn=<DivBackward0>)
